ntasks,global_data_size,parallel_time,serial_time,run_serial
56,10000000,0.226837,0.000000,0
56,10000000,0.229520,0.000000,0
56,10000000,0.227990,0.000000,0
56,10000000,0.228534,0.000000,0
56,10000000,0.169425,0.000000,0
56,10000000,0.229000,0.000000,0
56,10000000,0.170103,0.000000,0
56,10000000,0.169729,0.000000,0
58,10000000,0.227345,2.101088,1
58,10000000,0.171416,0.000000,0
58,10000000,0.227775,0.000000,0
58,10000000,0.227528,0.000000,0
58,10000000,0.169335,0.000000,0
58,10000000,0.170385,0.000000,0
58,10000000,0.227280,0.000000,0
58,10000000,0.228680,0.000000,0
58,10000000,0.228677,0.000000,0
58,10000000,0.170244,0.000000,0
60,10000000,0.226268,2.118211,1
60,10000000,0.225985,0.000000,0
60,10000000,0.226010,0.000000,0
60,10000000,0.226676,0.000000,0
60,10000000,0.226882,0.000000,0
60,10000000,0.225759,0.000000,0
60,10000000,0.167412,0.000000,0
60,10000000,0.225630,0.000000,0
60,10000000,0.227829,0.000000,0
60,10000000,0.170963,0.000000,0
62,10000000,0.225896,2.027923,1
62,10000000,0.222070,0.000000,0
62,10000000,0.170660,0.000000,0
62,10000000,0.170379,0.000000,0
62,10000000,0.222006,0.000000,0
62,10000000,0.225415,0.000000,0
62,10000000,0.226305,0.000000,0
62,10000000,0.225604,0.000000,0
62,10000000,0.227004,0.000000,0
62,10000000,0.226206,0.000000,0
64,10000000,0.166200,2.092720,1
64,10000000,0.167675,0.000000,0
64,10000000,0.166922,0.000000,0
64,10000000,0.167212,0.000000,0
64,10000000,0.167053,0.000000,0
64,10000000,0.168252,0.000000,0
64,10000000,0.167292,0.000000,0
64,10000000,0.163967,0.000000,0
64,10000000,0.167356,0.000000,0
64,10000000,0.164096,0.000000,0
66,10000000,0.166026,2.029689,1
66,10000000,0.164622,0.000000,0
66,10000000,0.167222,0.000000,0
66,10000000,0.163820,0.000000,0
66,10000000,0.164125,0.000000,0
66,10000000,0.164116,0.000000,0
66,10000000,0.165955,0.000000,0
66,10000000,0.167399,0.000000,0
66,10000000,0.167884,0.000000,0
66,10000000,0.163898,0.000000,0
68,10000000,0.161391,2.025675,1
68,10000000,0.161780,0.000000,0
68,10000000,0.164476,0.000000,0
68,10000000,0.161517,0.000000,0
68,10000000,0.163021,0.000000,0
68,10000000,0.161643,0.000000,0
68,10000000,0.161420,0.000000,0
68,10000000,0.161530,0.000000,0
68,10000000,0.164322,0.000000,0
68,10000000,0.161836,0.000000,0
70,10000000,0.163591,2.037605,1
70,10000000,0.162237,0.000000,0
70,10000000,0.161485,0.000000,0
70,10000000,0.160871,0.000000,0
70,10000000,0.161394,0.000000,0
70,10000000,0.161379,0.000000,0
70,10000000,0.162349,0.000000,0
70,10000000,0.161325,0.000000,0
70,10000000,0.162441,0.000000,0
70,10000000,0.161038,0.000000,0
72,10000000,0.159568,2.030645,1
72,10000000,0.162333,0.000000,0
72,10000000,0.160826,0.000000,0
72,10000000,0.159728,0.000000,0
72,10000000,0.159449,0.000000,0
72,10000000,0.161695,0.000000,0
72,10000000,0.161346,0.000000,0
72,10000000,0.160076,0.000000,0
72,10000000,0.160995,0.000000,0
72,10000000,0.159585,0.000000,0
