Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Broadcast,5,54,32768,98.09,11.23,125.47,1000
Broadcast,5,54,65536,189.81,21.93,241.32,1000
Broadcast,5,54,131072,375.84,39.06,480.40,1000
Broadcast,5,54,262144,747.85,70.83,955.09,1000
Broadcast,5,54,524288,1253.17,111.84,1632.12,1000
Broadcast,5,54,1048576,2410.17,210.02,3156.28,1000
Broadcast,1,58,1,5.68,0.38,10.54,1000
Broadcast,1,58,2,5.86,0.43,10.95,1000
Broadcast,1,58,4,5.75,0.49,10.71,1000
Broadcast,1,58,8,5.96,0.53,11.05,1000
Broadcast,1,58,16,5.92,0.45,11.00,1000
Broadcast,1,58,32,6.48,0.48,12.01,1000
Broadcast,1,58,64,6.48,0.42,12.17,1000
Broadcast,1,58,128,14.30,0.75,28.34,1000
Broadcast,1,58,256,14.39,0.66,28.78,1000
Broadcast,1,58,512,14.59,0.65,29.08,1000
Broadcast,1,58,1024,16.73,0.84,33.06,1000
Broadcast,1,58,2048,24.65,0.87,50.22,1000
Broadcast,1,58,4096,33.07,0.99,67.05,1000
Broadcast,1,58,8192,53.50,1.56,108.42,1000
Broadcast,1,58,16384,49.85,5.40,70.03,1000
Broadcast,1,58,32768,109.26,26.45,132.75,1000
Broadcast,1,58,65536,232.56,137.35,258.60,1000
Broadcast,1,58,131072,478.17,378.71,511.51,1000
Broadcast,1,58,262144,924.60,774.01,978.77,1000
Broadcast,1,58,524288,1994.55,1771.37,2065.03,1000
Broadcast,1,58,1048576,3781.82,3129.69,3953.81,1000
Broadcast,2,58,1,3.37,0.64,6.27,1000
Broadcast,2,58,2,3.40,0.68,6.23,1000
Broadcast,2,58,4,3.31,0.63,6.10,1000
Broadcast,2,58,8,3.31,0.63,6.14,1000
Broadcast,2,58,16,3.36,0.64,6.14,1000
Broadcast,2,58,32,3.64,0.64,6.73,1000
Broadcast,2,58,64,3.65,0.59,6.75,1000
Broadcast,2,58,128,5.02,0.87,8.89,1000
Broadcast,2,58,256,4.84,0.75,8.60,1000
Broadcast,2,58,512,5.15,0.83,9.09,1000
Broadcast,2,58,1024,5.84,0.90,10.23,1000
Broadcast,2,58,2048,7.36,0.87,12.98,1000
Broadcast,2,58,4096,9.50,1.14,16.90,1000
Broadcast,2,58,8192,14.35,1.65,25.24,1000
Broadcast,2,58,16384,37.22,7.85,59.96,1000
Broadcast,2,58,32768,59.12,14.98,93.16,1000
Broadcast,2,58,65536,105.48,30.57,163.37,1000
Broadcast,2,58,131072,196.95,58.14,306.41,1000
Broadcast,2,58,262144,400.28,124.69,618.11,1000
Broadcast,2,58,524288,828.09,270.86,1280.32,1000
Broadcast,2,58,1048576,1638.37,532.95,2556.21,1000
Broadcast,3,58,1,10.58,0.26,20.55,1000
Broadcast,3,58,2,10.36,0.25,20.28,1000
Broadcast,3,58,4,10.32,0.26,20.24,1000
Broadcast,3,58,8,10.38,0.25,20.33,1000
Broadcast,3,58,16,10.26,0.26,20.19,1000
Broadcast,3,58,32,11.10,0.27,21.68,1000
Broadcast,3,58,64,11.29,0.26,21.94,1000
Broadcast,3,58,128,14.32,0.36,27.12,1000
Broadcast,3,58,256,14.30,0.34,27.32,1000
Broadcast,3,58,512,15.13,0.35,29.50,1000
Broadcast,3,58,1024,17.16,0.35,33.15,1000
Broadcast,3,58,2048,21.30,0.41,41.51,1000
Broadcast,3,58,4096,26.88,0.49,52.85,1000
Broadcast,3,58,8192,43.29,0.66,86.20,1000
Broadcast,3,58,16384,119.39,3.19,230.31,1000
Broadcast,3,58,32768,178.69,4.25,346.75,1000
Broadcast,3,58,65536,301.99,7.04,585.23,1000
Broadcast,3,58,131072,563.60,14.45,1088.04,1000
Broadcast,3,58,262144,1109.90,31.73,2139.80,1000
Broadcast,3,58,524288,2222.25,66.07,4283.81,1000
Broadcast,3,58,1048576,4428.87,134.33,8529.45,1000
Broadcast,5,58,1,2.58,0.43,4.10,1000
Broadcast,5,58,2,2.63,0.43,4.11,1000
Broadcast,5,58,4,2.65,0.42,4.14,1000
Broadcast,5,58,8,2.61,0.44,4.06,1000
Broadcast,5,58,16,2.56,0.44,4.01,1000
Broadcast,5,58,32,2.95,0.48,4.35,1000
Broadcast,5,58,64,2.97,0.46,4.38,1000
Broadcast,5,58,128,4.47,0.79,6.70,1000
Broadcast,5,58,256,4.28,0.62,6.50,1000
Broadcast,5,58,512,4.55,0.63,6.62,1000
Broadcast,5,58,1024,5.40,0.64,7.53,1000
Broadcast,5,58,2048,8.00,0.73,11.20,1000
Broadcast,5,58,4096,13.94,0.93,19.98,1000
Broadcast,5,58,8192,23.57,1.20,34.54,1000
Broadcast,5,58,16384,49.03,6.13,61.75,1000
Broadcast,5,58,32768,103.30,11.66,131.84,1000
Broadcast,5,58,65536,200.52,22.45,252.91,1000
Broadcast,5,58,131072,396.96,39.53,509.72,1000
Broadcast,5,58,262144,785.52,71.50,1007.40,1000
Broadcast,5,58,524288,1298.37,112.85,1720.94,1000
Broadcast,5,58,1048576,2504.02,213.81,3316.71,1000
Broadcast,1,62,1,6.12,0.42,11.47,1000
Broadcast,1,62,2,6.33,0.45,11.97,1000
Broadcast,1,62,4,6.25,0.45,11.73,1000
Broadcast,1,62,8,6.42,0.44,12.09,1000
Broadcast,1,62,16,6.22,0.41,11.64,1000
Broadcast,1,62,32,6.96,0.42,13.10,1000
Broadcast,1,62,64,6.78,0.42,12.54,1000
Broadcast,1,62,128,15.83,0.66,31.20,1000
Broadcast,1,62,256,15.09,0.63,30.58,1000
Broadcast,1,62,512,15.75,0.70,31.65,1000
Broadcast,1,62,1024,18.29,0.84,36.34,1000
Broadcast,1,62,2048,26.78,0.90,54.70,1000
Broadcast,1,62,4096,36.40,1.44,73.32,1000
Broadcast,1,62,8192,57.51,1.50,116.85,1000
Broadcast,1,62,16384,44.62,4.78,69.25,1000
Broadcast,1,62,32768,96.74,14.32,129.01,1000
Broadcast,1,62,65536,216.64,69.25,253.33,1000
Broadcast,1,62,131072,456.33,277.99,502.73,1000
Broadcast,1,62,262144,967.30,754.04,1028.94,1000
Broadcast,1,62,524288,1824.38,1352.86,1997.21,1000
Broadcast,1,62,1048576,3826.30,2346.39,4094.90,1000
Broadcast,2,62,1,3.61,0.57,7.03,1000
Broadcast,2,62,2,3.59,0.54,6.96,1000
Broadcast,2,62,4,3.59,0.56,6.89,1000
Broadcast,2,62,8,3.56,0.53,6.84,1000
Broadcast,2,62,16,3.57,0.53,6.92,1000
Broadcast,2,62,32,3.93,0.53,7.62,1000
Broadcast,2,62,64,3.90,0.50,7.34,1000
Broadcast,2,62,128,5.12,0.64,9.58,1000
Broadcast,2,62,256,5.12,0.60,9.48,1000
Broadcast,2,62,512,5.27,0.59,9.70,1000
Broadcast,2,62,1024,6.09,0.69,11.00,1000
Broadcast,2,62,2048,7.66,0.73,14.28,1000
Broadcast,2,62,4096,10.13,1.04,18.91,1000
Broadcast,2,62,8192,15.35,1.53,28.37,1000
Broadcast,2,62,16384,40.20,7.76,68.36,1000
Broadcast,2,62,32768,65.23,14.71,107.18,1000
Broadcast,2,62,65536,111.13,28.80,182.16,1000
Broadcast,2,62,131072,209.41,64.42,344.77,1000
Broadcast,2,62,262144,420.57,138.41,697.67,1000
Broadcast,2,62,524288,862.94,271.95,1425.44,1000
Broadcast,2,62,1048576,1711.45,536.58,2830.62,1000
Broadcast,3,62,1,11.50,0.27,22.54,1000
Broadcast,3,62,2,11.29,0.25,22.06,1000
Broadcast,3,62,4,11.36,0.25,22.40,1000
Broadcast,3,62,8,11.10,0.26,21.79,1000
Broadcast,3,62,16,11.11,0.26,21.90,1000
Broadcast,3,62,32,12.09,0.29,23.57,1000
Broadcast,3,62,64,12.36,0.28,23.95,1000
Broadcast,3,62,128,15.66,0.35,29.66,1000
Broadcast,3,62,256,15.69,0.36,29.99,1000
Broadcast,3,62,512,16.31,0.35,31.76,1000
Broadcast,3,62,1024,18.57,0.36,35.84,1000
Broadcast,3,62,2048,23.44,0.40,45.36,1000
Broadcast,3,62,4096,37.02,0.50,71.47,1000
Broadcast,3,62,8192,42.61,0.65,83.67,1000
Broadcast,3,62,16384,129.35,3.15,249.19,1000
Broadcast,3,62,32768,192.77,4.44,374.55,1000
Broadcast,3,62,65536,325.50,7.46,631.41,1000
Broadcast,3,62,131072,607.23,15.25,1173.69,1000
Broadcast,3,62,262144,1196.93,31.86,2312.33,1000
Broadcast,3,62,524288,2389.86,66.84,4612.50,1000
Broadcast,3,62,1048576,4761.95,135.09,9187.75,1000
Broadcast,5,62,1,2.66,0.43,4.18,1000
Broadcast,5,62,2,2.70,0.43,4.16,1000
Broadcast,5,62,4,2.65,0.42,4.10,1000
Broadcast,5,62,8,2.69,0.43,4.19,1000
Broadcast,5,62,16,2.60,0.45,4.13,1000
Broadcast,5,62,32,3.00,0.49,4.41,1000
Broadcast,5,62,64,3.07,0.46,4.53,1000
Broadcast,5,62,128,4.42,0.62,6.58,1000
Broadcast,5,62,256,4.41,0.63,6.58,1000
Broadcast,5,62,512,4.76,0.64,6.76,1000
Broadcast,5,62,1024,5.63,0.65,7.77,1000
Broadcast,5,62,2048,8.35,0.74,11.58,1000
Broadcast,5,62,4096,14.71,0.92,21.18,1000
Broadcast,5,62,8192,27.55,1.25,40.17,1000
Broadcast,5,62,16384,58.24,6.57,72.98,1000
Broadcast,5,62,32768,107.17,11.40,135.57,1000
Broadcast,5,62,65536,208.77,21.42,262.43,1000
Broadcast,5,62,131072,414.86,38.99,529.23,1000
Broadcast,5,62,262144,830.07,70.19,1056.81,1000
Broadcast,5,62,524288,1374.31,113.40,1812.02,1000
Broadcast,5,62,1048576,2644.47,213.68,3495.99,1000
Broadcast,1,66,1,5.39,0.22,11.56,1000
Broadcast,1,66,2,5.57,0.33,12.19,1000
Broadcast,1,66,4,5.97,0.28,12.87,1000
Broadcast,1,66,8,5.71,0.26,12.72,1000
Broadcast,1,66,16,6.29,0.22,13.49,1000
Broadcast,1,66,32,6.09,0.25,13.71,1000
Broadcast,1,66,64,6.54,0.29,14.21,1000
Broadcast,1,66,128,15.54,0.30,33.10,1000
Broadcast,1,66,256,15.81,0.27,33.72,1000
Broadcast,1,66,512,16.22,0.53,34.11,1000
Broadcast,1,66,1024,18.56,0.50,38.76,1000
Broadcast,1,66,2048,27.63,0.38,58.17,1000
Broadcast,1,66,4096,37.84,0.52,79.68,1000
Broadcast,1,66,8192,60.67,0.78,127.31,1000
Broadcast,1,66,16384,45.68,5.70,78.03,1000
Broadcast,1,66,32768,100.17,10.91,139.19,1000
Broadcast,1,66,65536,230.66,46.35,277.95,1000
Broadcast,1,66,131072,511.17,336.73,564.83,1000
Broadcast,1,66,262144,1074.86,855.91,1144.01,1000
Broadcast,1,66,524288,2355.03,2068.88,2444.45,1000
Broadcast,1,66,1048576,4528.19,3877.39,4754.60,1000
Broadcast,2,66,1,3.10,0.64,6.66,1000
Broadcast,2,66,2,3.13,0.60,6.81,1000
Broadcast,2,66,4,3.12,0.63,6.77,1000
Broadcast,2,66,8,3.14,0.65,6.69,1000
Broadcast,2,66,16,3.06,0.62,6.76,1000
Broadcast,2,66,32,3.36,0.62,7.01,1000
Broadcast,2,66,64,3.46,0.68,7.10,1000
Broadcast,2,66,128,4.54,0.70,9.35,1000
Broadcast,2,66,256,4.66,0.72,9.32,1000
Broadcast,2,66,512,4.99,0.86,9.97,1000
Broadcast,2,66,1024,5.62,0.84,11.25,1000
Broadcast,2,66,2048,7.63,0.94,15.61,1000
Broadcast,2,66,4096,9.97,1.07,20.06,1000
Broadcast,2,66,8192,15.59,1.57,31.05,1000
Broadcast,2,66,16384,42.46,8.47,75.17,1000
Broadcast,2,66,32768,70.76,16.39,124.43,1000
Broadcast,2,66,65536,119.25,30.26,204.14,1000
Broadcast,2,66,131072,224.39,58.41,375.70,1000
Broadcast,2,66,262144,454.97,127.56,745.11,1000
Broadcast,2,66,524288,931.76,277.68,1500.46,1000
Broadcast,2,66,1048576,1792.36,532.18,2889.51,1000
Broadcast,3,66,1,11.86,0.14,24.89,1000
Broadcast,3,66,2,11.86,0.14,25.00,1000
Broadcast,3,66,4,11.73,0.14,24.66,1000
Broadcast,3,66,8,11.72,0.15,24.62,1000
Broadcast,3,66,16,11.58,0.15,24.33,1000
Broadcast,3,66,32,12.18,0.15,25.53,1000
Broadcast,3,66,64,12.30,0.15,25.68,1000
Broadcast,3,66,128,14.80,0.25,30.29,1000
Broadcast,3,66,256,14.74,0.21,30.27,1000
Broadcast,3,66,512,15.70,0.21,31.96,1000
Broadcast,3,66,1024,19.99,0.22,40.52,1000
Broadcast,3,66,2048,25.85,0.27,51.03,1000
Broadcast,3,66,4096,29.95,0.34,60.84,1000
Broadcast,3,66,8192,43.98,0.51,90.27,1000
Broadcast,3,66,16384,134.22,3.30,265.87,1000
Broadcast,3,66,32768,203.92,4.19,405.89,1000
Broadcast,3,66,65536,346.40,7.26,686.98,1000
Broadcast,3,66,131072,647.72,15.35,1279.47,1000
Broadcast,3,66,262144,1273.02,31.70,2508.94,1000
Broadcast,3,66,524288,2544.10,66.48,5002.35,1000
Broadcast,3,66,1048576,5112.53,135.32,10020.84,1000
Broadcast,5,66,1,1.97,0.30,2.97,1000
Broadcast,5,66,2,2.04,0.29,2.94,1000
Broadcast,5,66,4,1.99,0.32,2.78,1000
Broadcast,5,66,8,1.97,0.30,2.67,1000
Broadcast,5,66,16,2.05,0.34,3.01,1000
Broadcast,5,66,32,2.28,0.32,3.23,1000
Broadcast,5,66,64,2.37,0.36,3.35,1000
Broadcast,5,66,128,3.80,0.48,6.04,1000
Broadcast,5,66,256,3.88,0.49,5.99,1000
Broadcast,5,66,512,4.13,0.48,6.01,1000
Broadcast,5,66,1024,4.93,0.53,7.35,1000
Broadcast,5,66,2048,7.71,0.61,11.61,1000
Broadcast,5,66,4096,14.12,0.76,20.90,1000
Broadcast,5,66,8192,27.26,1.11,40.71,1000
Broadcast,5,66,16384,61.30,6.77,81.58,1000
Broadcast,5,66,32768,114.38,12.33,153.21,1000
Broadcast,5,66,65536,222.65,21.86,289.70,1000
Broadcast,5,66,131072,441.10,39.82,606.29,1000
Broadcast,5,66,262144,877.12,72.03,1210.42,1000
Broadcast,5,66,524288,1461.90,114.53,2019.36,1000
Broadcast,5,66,1048576,2829.43,213.76,3913.73,1000
Broadcast,1,70,1,6.61,0.49,13.71,1000
Broadcast,1,70,2,6.81,0.57,14.44,1000
Broadcast,1,70,4,7.04,0.47,15.00,1000
Broadcast,1,70,8,6.92,0.43,14.89,1000
Broadcast,1,70,16,7.29,0.39,15.62,1000
Broadcast,1,70,32,7.05,0.46,15.25,1000
Broadcast,1,70,64,7.48,0.33,16.20,1000
Broadcast,1,70,128,17.08,0.39,37.07,1000
Broadcast,1,70,256,17.89,0.38,38.56,1000
Broadcast,1,70,512,17.59,0.55,37.86,1000
Broadcast,1,70,1024,19.96,0.49,42.68,1000
Broadcast,1,70,2048,29.88,0.51,64.15,1000
Broadcast,1,70,4096,41.09,0.69,88.38,1000
Broadcast,1,70,8192,66.65,1.40,142.74,1000
Broadcast,1,70,16384,49.87,5.75,85.76,1000
Broadcast,1,70,32768,113.95,12.61,155.84,1000
Broadcast,1,70,65536,262.15,63.28,314.83,1000
Broadcast,1,70,131072,582.95,406.27,641.63,1000
Broadcast,1,70,262144,1203.46,986.08,1280.83,1000
Broadcast,1,70,524288,2625.10,2318.73,2718.19,1000
Broadcast,1,70,1048576,5100.60,4429.84,5351.44,1000
Broadcast,2,70,1,3.70,0.70,7.51,1000
Broadcast,2,70,2,3.71,0.75,7.64,1000
Broadcast,2,70,4,3.72,0.73,7.60,1000
Broadcast,2,70,8,3.75,0.78,7.65,1000
Broadcast,2,70,16,3.74,0.62,7.68,1000
Broadcast,2,70,32,4.01,0.73,8.17,1000
Broadcast,2,70,64,4.06,0.75,8.21,1000
Broadcast,2,70,128,5.07,0.78,10.63,1000
Broadcast,2,70,256,5.15,0.69,10.56,1000
Broadcast,2,70,512,5.66,0.89,11.90,1000
Broadcast,2,70,1024,6.26,0.86,12.82,1000
Broadcast,2,70,2048,8.35,1.03,17.11,1000
Broadcast,2,70,4096,10.67,1.21,21.37,1000
Broadcast,2,70,8192,16.47,1.75,32.59,1000
Broadcast,2,70,16384,43.78,7.94,77.64,1000
Broadcast,2,70,32768,71.77,13.62,125.95,1000
Broadcast,2,70,65536,126.00,31.86,215.73,1000
Broadcast,2,70,131072,232.02,65.00,388.63,1000
Broadcast,2,70,262144,466.01,134.99,767.17,1000
Broadcast,2,70,524288,956.99,277.27,1549.58,1000
Broadcast,2,70,1048576,1884.05,542.84,3058.73,1000
Broadcast,3,70,1,12.90,0.25,26.29,1000
Broadcast,3,70,2,12.90,0.23,26.21,1000
Broadcast,3,70,4,12.88,0.24,26.40,1000
Broadcast,3,70,8,12.85,0.24,26.37,1000
Broadcast,3,70,16,12.84,0.26,26.45,1000
Broadcast,3,70,32,13.44,0.24,27.66,1000
Broadcast,3,70,64,13.40,0.25,27.58,1000
Broadcast,3,70,128,16.04,0.33,32.56,1000
Broadcast,3,70,256,16.10,0.30,32.83,1000
Broadcast,3,70,512,17.17,0.30,34.59,1000
Broadcast,3,70,1024,18.82,0.33,38.00,1000
Broadcast,3,70,2048,24.10,0.37,48.70,1000
Broadcast,3,70,4096,36.25,0.46,74.86,1000
Broadcast,3,70,8192,50.01,0.62,98.59,1000
Broadcast,3,70,16384,143.85,3.18,282.51,1000
Broadcast,3,70,32768,217.09,4.46,429.01,1000
Broadcast,3,70,65536,366.95,7.44,726.77,1000
Broadcast,3,70,131072,684.75,14.47,1351.30,1000
Broadcast,3,70,262144,1350.20,30.99,2653.46,1000
Broadcast,3,70,524288,2701.32,65.49,5302.13,1000
Broadcast,3,70,1048576,5396.10,135.05,10581.30,1000
Broadcast,5,70,1,2.18,0.38,3.18,1000
Broadcast,5,70,2,2.20,0.39,3.19,1000
Broadcast,5,70,4,2.20,0.41,3.14,1000
Broadcast,5,70,8,2.18,0.38,3.09,1000
Broadcast,5,70,16,2.28,0.39,3.23,1000
Broadcast,5,70,32,2.57,0.40,3.79,1000
Broadcast,5,70,64,2.65,0.41,3.89,1000
Broadcast,5,70,128,4.12,0.54,5.53,1000
Broadcast,5,70,256,4.21,0.57,5.61,1000
Broadcast,5,70,512,4.48,0.57,6.38,1000
Broadcast,5,70,1024,5.20,0.61,7.28,1000
Broadcast,5,70,2048,8.15,0.69,11.18,1000
Broadcast,5,70,4096,14.80,0.88,21.17,1000
Broadcast,5,70,8192,28.08,1.18,41.55,1000
Broadcast,5,70,16384,63.33,6.81,84.80,1000
Broadcast,5,70,32768,115.82,11.64,155.62,1000
Broadcast,5,70,65536,228.23,22.14,298.95,1000
Broadcast,5,70,131072,453.52,39.59,589.95,1000
Broadcast,5,70,262144,897.85,71.48,1192.48,1000
Broadcast,5,70,524288,1487.72,113.95,2014.24,1000
Broadcast,5,70,1048576,2874.46,214.74,3896.29,1000
Broadcast,1,74,1,6.15,0.26,12.97,1000
Broadcast,1,74,2,6.33,0.46,13.45,1000
Broadcast,1,74,4,6.55,0.38,14.02,1000
Broadcast,1,74,8,6.37,0.33,13.66,1000
Broadcast,1,74,16,6.95,0.28,14.99,1000
Broadcast,1,74,32,7.59,0.42,16.51,1000
Broadcast,1,74,64,8.23,0.37,18.10,1000
Broadcast,1,74,128,18.23,0.38,40.28,1000
Broadcast,1,74,256,18.69,0.32,41.35,1000
Broadcast,1,74,512,18.95,0.44,41.40,1000
Broadcast,1,74,1024,21.76,0.42,47.00,1000
Broadcast,1,74,2048,32.89,0.90,70.82,1000
Broadcast,1,74,4096,44.79,0.98,97.81,1000
Broadcast,1,74,8192,71.05,1.49,155.79,1000
Broadcast,1,74,16384,63.79,6.09,102.47,1000
Broadcast,1,74,32768,106.01,12.09,158.57,1000
Broadcast,1,74,65536,263.74,52.08,326.01,1000
Broadcast,1,74,131072,610.68,386.99,679.66,1000
Broadcast,1,74,262144,1243.14,884.56,1339.03,1000
Broadcast,1,74,524288,2759.19,2286.96,2881.96,1000
Broadcast,1,74,1048576,5478.49,4670.24,5760.96,1000
Broadcast,2,74,1,3.85,0.40,7.86,1000
Broadcast,2,74,2,3.77,0.40,7.64,1000
Broadcast,2,74,4,3.77,0.48,7.55,1000
Broadcast,2,74,8,3.78,0.46,7.56,1000
Broadcast,2,74,16,3.79,0.46,7.56,1000
Broadcast,2,74,32,3.93,0.44,7.85,1000
Broadcast,2,74,64,4.08,0.51,8.09,1000
Broadcast,2,74,128,5.47,0.73,11.02,1000
Broadcast,2,74,256,5.59,0.73,11.07,1000
Broadcast,2,74,512,6.00,0.81,11.90,1000
Broadcast,2,74,1024,6.66,0.74,13.31,1000
Broadcast,2,74,2048,8.60,0.91,17.42,1000
Broadcast,2,74,4096,11.15,1.03,22.20,1000
Broadcast,2,74,8192,17.14,1.55,33.33,1000
Broadcast,2,74,16384,47.34,9.01,82.11,1000
Broadcast,2,74,32768,78.53,18.93,133.70,1000
Broadcast,2,74,65536,130.25,32.35,217.41,1000
Broadcast,2,74,131072,242.05,61.03,400.32,1000
Broadcast,2,74,262144,488.95,128.81,795.32,1000
Broadcast,2,74,524288,997.80,275.29,1606.92,1000
Broadcast,2,74,1048576,1980.26,546.04,3229.85,1000
Broadcast,3,74,1,13.83,0.26,27.85,1000
Broadcast,3,74,2,13.92,0.23,28.04,1000
Broadcast,3,74,4,13.71,0.26,27.98,1000
Broadcast,3,74,8,13.78,0.26,28.08,1000
Broadcast,3,74,16,13.64,0.26,27.97,1000
Broadcast,3,74,32,14.35,0.25,29.44,1000
Broadcast,3,74,64,14.30,0.26,29.11,1000
Broadcast,3,74,128,17.21,0.35,34.78,1000
Broadcast,3,74,256,17.02,0.29,34.59,1000
Broadcast,3,74,512,18.11,0.30,36.36,1000
Broadcast,3,74,1024,19.81,0.32,39.59,1000
Broadcast,3,74,2048,30.20,0.36,63.58,1000
Broadcast,3,74,4096,37.79,0.47,73.36,1000
Broadcast,3,74,8192,50.19,0.63,101.02,1000
Broadcast,3,74,16384,151.56,3.13,297.53,1000
Broadcast,3,74,32768,233.07,4.36,457.50,1000
Broadcast,3,74,65536,392.09,7.50,771.34,1000
Broadcast,3,74,131072,729.84,14.38,1431.32,1000
Broadcast,3,74,262144,1439.53,31.20,2815.33,1000
Broadcast,3,74,524288,2876.96,66.82,5618.73,1000
Broadcast,3,74,1048576,5793.34,138.78,11265.91,1000
Broadcast,5,74,1,2.12,0.38,3.06,1000
Broadcast,5,74,2,2.23,0.42,3.21,1000
Broadcast,5,74,4,2.25,0.39,3.17,1000
Broadcast,5,74,8,2.32,0.37,3.26,1000
Broadcast,5,74,16,2.26,0.38,3.20,1000
Broadcast,5,74,32,2.54,0.39,3.67,1000
Broadcast,5,74,64,2.63,0.40,3.82,1000
Broadcast,5,74,128,3.93,0.54,5.43,1000
Broadcast,5,74,256,4.04,0.56,5.44,1000
Broadcast,5,74,512,4.30,0.55,6.02,1000
Broadcast,5,74,1024,5.57,0.65,7.90,1000
Broadcast,5,74,2048,8.61,0.71,12.13,1000
Broadcast,5,74,4096,15.33,0.91,21.94,1000
Broadcast,5,74,8192,28.99,1.20,42.07,1000
Broadcast,5,74,16384,64.14,7.06,86.41,1000
Broadcast,5,74,32768,120.85,14.48,165.77,1000
Broadcast,5,74,65536,236.69,22.03,313.28,1000
Broadcast,5,74,131072,460.04,39.27,612.67,1000
Broadcast,5,74,262144,906.27,71.14,1225.49,1000
Broadcast,5,74,524288,1498.17,113.02,2079.67,1000
Broadcast,5,74,1048576,2915.08,215.04,4038.92,1000
Broadcast,1,78,1,7.48,0.46,15.49,1000
Broadcast,1,78,2,7.78,0.61,16.30,1000
Broadcast,1,78,4,7.86,0.62,16.39,1000
Broadcast,1,78,8,7.69,0.56,16.21,1000
Broadcast,1,78,16,9.04,0.50,19.18,1000
Broadcast,1,78,32,9.31,0.57,20.26,1000
Broadcast,1,78,64,9.62,0.52,20.42,1000
Broadcast,1,78,128,19.27,0.51,42.39,1000
Broadcast,1,78,256,20.21,0.68,44.74,1000
Broadcast,1,78,512,20.51,0.76,45.09,1000
Broadcast,1,78,1024,23.48,0.68,50.97,1000
Broadcast,1,78,2048,34.86,0.80,76.17,1000
Broadcast,1,78,4096,47.82,1.28,105.54,1000
Broadcast,1,78,8192,75.30,1.14,164.09,1000
Broadcast,1,78,16384,68.07,6.05,109.76,1000
Broadcast,1,78,32768,113.89,11.75,170.96,1000
Broadcast,1,78,65536,279.73,44.79,346.64,1000
Broadcast,1,78,131072,661.36,411.86,732.75,1000
Broadcast,1,78,262144,1310.92,958.15,1403.02,1000
Broadcast,1,78,524288,2537.62,1846.87,2799.19,1000
Broadcast,1,78,1048576,5280.89,2331.39,5844.22,1000
Broadcast,2,78,1,4.16,0.71,8.22,1000
Broadcast,2,78,2,4.22,0.71,8.25,1000
Broadcast,2,78,4,4.16,0.70,8.19,1000
Broadcast,2,78,8,4.21,0.69,8.31,1000
Broadcast,2,78,16,4.16,0.63,8.27,1000
Broadcast,2,78,32,4.41,0.72,8.57,1000
Broadcast,2,78,64,4.78,0.85,9.33,1000
Broadcast,2,78,128,5.93,0.82,12.03,1000
Broadcast,2,78,256,6.07,0.79,12.13,1000
Broadcast,2,78,512,6.59,1.01,12.94,1000
Broadcast,2,78,1024,7.18,1.10,13.99,1000
Broadcast,2,78,2048,9.31,1.17,18.83,1000
Broadcast,2,78,4096,12.12,1.28,24.30,1000
Broadcast,2,78,8192,21.40,2.65,38.52,1000
Broadcast,2,78,16384,50.57,8.59,88.54,1000
Broadcast,2,78,32768,79.77,15.54,140.31,1000
Broadcast,2,78,65536,136.22,31.61,234.67,1000
Broadcast,2,78,131072,255.32,65.73,431.40,1000
Broadcast,2,78,262144,512.56,139.07,857.97,1000
Broadcast,2,78,524288,1039.27,275.72,1736.72,1000
Broadcast,2,78,1048576,2068.64,550.61,3463.70,1000
Broadcast,3,78,1,13.74,0.22,27.31,1000
Broadcast,3,78,2,13.74,0.21,27.26,1000
Broadcast,3,78,4,13.99,0.22,27.95,1000
Broadcast,3,78,8,14.73,0.26,29.46,1000
Broadcast,3,78,16,14.56,0.24,29.34,1000
Broadcast,3,78,32,15.35,0.26,30.97,1000
Broadcast,3,78,64,15.23,0.25,30.47,1000
Broadcast,3,78,128,17.96,0.31,36.04,1000
Broadcast,3,78,256,18.00,0.30,36.21,1000
Broadcast,3,78,512,20.06,0.30,40.92,1000
Broadcast,3,78,1024,24.47,0.33,51.60,1000
Broadcast,3,78,2048,32.21,0.36,60.04,1000
Broadcast,3,78,4096,39.26,0.45,75.44,1000
Broadcast,3,78,8192,52.46,0.61,105.11,1000
Broadcast,3,78,16384,162.28,3.32,316.32,1000
Broadcast,3,78,32768,245.16,4.28,480.60,1000
Broadcast,3,78,65536,415.27,7.74,814.64,1000
Broadcast,3,78,131072,767.08,14.79,1502.74,1000
Broadcast,3,78,262144,1515.70,31.18,2964.15,1000
Broadcast,3,78,524288,3034.25,66.96,5912.29,1000
Broadcast,3,78,1048576,6072.75,137.36,11812.72,1000
Broadcast,5,78,1,2.35,0.36,3.27,1000
Broadcast,5,78,2,2.32,0.38,3.24,1000
Broadcast,5,78,4,2.38,0.39,3.26,1000
Broadcast,5,78,8,2.36,0.39,3.22,1000
Broadcast,5,78,16,2.36,0.38,3.25,1000
Broadcast,5,78,32,2.67,0.38,3.82,1000
Broadcast,5,78,64,2.74,0.40,3.91,1000
Broadcast,5,78,128,4.09,0.55,5.54,1000
Broadcast,5,78,256,4.17,0.58,5.65,1000
Broadcast,5,78,512,4.81,0.60,6.65,1000
Broadcast,5,78,1024,5.76,0.69,8.07,1000
Broadcast,5,78,2048,8.98,0.72,12.87,1000
