Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Reduce,3,68,4,4.54,3.67,5.30,1000
Reduce,3,68,8,4.69,3.91,5.37,1000
Reduce,3,68,16,4.86,4.07,5.58,1000
Reduce,3,68,32,5.20,4.48,6.00,1000
Reduce,3,68,64,5.09,4.30,5.90,1000
Reduce,3,68,128,6.43,5.36,7.52,1000
Reduce,3,68,256,6.53,5.39,7.64,1000
Reduce,3,68,512,7.18,6.01,8.64,1000
Reduce,3,68,1024,8.13,6.97,9.58,1000
Reduce,3,68,2048,12.33,11.65,13.46,1000
Reduce,3,68,4096,28.30,26.53,30.68,1000
Reduce,3,68,8192,61.31,56.75,65.73,1000
Reduce,3,68,16384,121.90,112.65,130.98,1000
Reduce,3,68,32768,247.09,230.41,267.57,1000
Reduce,3,68,65536,502.11,468.22,537.90,1000
Reduce,3,68,131072,1022.41,962.46,1095.75,1000
Reduce,3,68,262144,320.29,309.24,349.76,1000
Reduce,3,68,524288,922.72,862.74,998.97,1000
Reduce,3,68,1048576,2233.00,1934.64,2333.47,1000
Reduce,4,68,4,4.96,3.89,5.79,1000
Reduce,4,68,8,5.12,4.09,5.96,1000
Reduce,4,68,16,5.20,4.08,6.19,1000
Reduce,4,68,32,5.48,4.46,6.30,1000
Reduce,4,68,64,5.41,4.47,6.22,1000
Reduce,4,68,128,6.46,5.46,7.51,1000
Reduce,4,68,256,6.60,5.37,7.75,1000
Reduce,4,68,512,7.21,5.98,8.78,1000
Reduce,4,68,1024,8.12,6.92,9.61,1000
Reduce,4,68,2048,12.46,11.61,13.65,1000
Reduce,4,68,4096,28.70,26.85,31.36,1000
Reduce,4,68,8192,61.48,57.28,66.01,1000
Reduce,4,68,16384,123.19,114.37,131.90,1000
Reduce,4,68,32768,253.29,238.82,267.30,1000
Reduce,4,68,65536,506.76,473.85,547.15,1000
Reduce,4,68,131072,1048.89,981.36,1135.02,1000
Reduce,4,68,262144,317.99,303.84,345.17,1000
Reduce,4,68,524288,912.31,856.91,983.97,1000
Reduce,4,68,1048576,2206.82,1922.08,2294.63,1000
Reduce,1,70,4,5.79,4.61,6.72,1000
Reduce,1,70,8,5.68,4.58,6.53,1000
Reduce,1,70,16,5.66,4.49,6.60,1000
Reduce,1,70,32,6.13,5.10,7.17,1000
Reduce,1,70,64,5.78,4.71,6.83,1000
Reduce,1,70,128,7.28,6.22,8.51,1000
Reduce,1,70,256,7.57,6.36,8.82,1000
Reduce,1,70,512,7.75,6.79,9.18,1000
Reduce,1,70,1024,9.00,7.95,10.61,1000
Reduce,1,70,2048,15.04,14.02,17.41,1000
Reduce,1,70,4096,35.19,33.18,38.68,1000
Reduce,1,70,8192,76.71,72.55,83.59,1000
Reduce,1,70,16384,156.49,148.56,166.14,1000
Reduce,1,70,32768,307.20,286.82,333.32,1000
Reduce,1,70,65536,610.19,562.35,653.64,1000
Reduce,1,70,131072,1206.44,1114.76,1260.48,1000
Reduce,1,70,262144,488.34,440.11,523.25,1000
Reduce,1,70,524288,1184.62,1089.52,1246.58,1000
Reduce,1,70,1048576,2639.34,2296.70,2775.22,1000
Reduce,2,70,4,5.95,4.61,7.05,1000
Reduce,2,70,8,5.60,4.71,6.35,1000
Reduce,2,70,16,5.54,4.43,6.38,1000
Reduce,2,70,32,6.03,5.07,7.03,1000
Reduce,2,70,64,5.76,4.77,6.72,1000
Reduce,2,70,128,7.58,6.43,8.76,1000
Reduce,2,70,256,7.65,6.59,8.93,1000
Reduce,2,70,512,7.95,6.81,9.43,1000
Reduce,2,70,1024,9.00,7.93,10.60,1000
Reduce,2,70,2048,14.28,13.27,16.27,1000
Reduce,2,70,4096,34.94,33.16,38.40,1000
Reduce,2,70,8192,75.59,72.12,82.23,1000
Reduce,2,70,16384,154.99,144.62,169.93,1000
Reduce,2,70,32768,303.47,284.94,325.67,1000
Reduce,2,70,65536,610.96,565.71,638.63,1000
Reduce,2,70,131072,1198.02,1129.11,1254.46,1000
Reduce,2,70,262144,492.14,439.22,529.10,1000
Reduce,2,70,524288,1181.28,1081.71,1244.67,1000
Reduce,2,70,1048576,2624.42,2277.15,2758.69,1000
Reduce,3,70,4,5.21,4.40,5.84,1000
Reduce,3,70,8,5.07,4.32,5.66,1000
Reduce,3,70,16,5.02,4.29,5.58,1000
Reduce,3,70,32,5.61,4.83,6.47,1000
Reduce,3,70,64,5.59,4.74,6.62,1000
Reduce,3,70,128,7.22,6.23,8.38,1000
Reduce,3,70,256,7.47,6.37,8.75,1000
Reduce,3,70,512,7.77,6.79,9.41,1000
Reduce,3,70,1024,9.04,7.93,10.65,1000
Reduce,3,70,2048,14.12,13.13,16.02,1000
Reduce,3,70,4096,35.07,33.14,38.58,1000
Reduce,3,70,8192,76.48,72.39,83.67,1000
Reduce,3,70,16384,155.82,147.39,165.02,1000
Reduce,3,70,32768,307.12,286.58,331.99,1000
Reduce,3,70,65536,627.01,572.91,658.13,1000
Reduce,3,70,131072,1271.22,1128.29,1324.62,1000
Reduce,3,70,262144,501.66,447.65,544.50,1000
Reduce,3,70,524288,1210.23,1100.26,1288.67,1000
Reduce,3,70,1048576,2652.38,2326.52,2806.05,1000
Reduce,4,70,4,5.53,4.55,6.36,1000
Reduce,4,70,8,5.71,4.75,6.61,1000
Reduce,4,70,16,5.44,4.58,6.20,1000
Reduce,4,70,32,6.03,5.26,6.95,1000
Reduce,4,70,64,5.64,4.92,6.61,1000
Reduce,4,70,128,7.29,6.32,8.47,1000
Reduce,4,70,256,7.45,6.40,8.96,1000
Reduce,4,70,512,7.99,6.92,9.80,1000
Reduce,4,70,1024,9.06,8.00,10.83,1000
Reduce,4,70,2048,14.22,13.16,16.40,1000
Reduce,4,70,4096,34.56,32.76,37.95,1000
Reduce,4,70,8192,75.50,72.01,82.14,1000
Reduce,4,70,16384,156.78,146.60,170.30,1000
Reduce,4,70,32768,299.86,283.61,322.34,1000
Reduce,4,70,65536,602.45,564.59,626.23,1000
Reduce,4,70,131072,1204.89,1123.65,1252.52,1000
Reduce,4,70,262144,484.59,436.38,518.67,1000
Reduce,4,70,524288,1170.89,1083.31,1229.02,1000
Reduce,4,70,1048576,2627.75,2285.87,2769.18,1000
Reduce,1,72,4,4.69,3.96,5.51,1000
Reduce,1,72,8,4.65,3.92,5.49,1000
Reduce,1,72,16,4.64,3.93,5.34,1000
Reduce,1,72,32,5.11,4.63,5.66,1000
Reduce,1,72,64,4.83,4.32,5.34,1000
Reduce,1,72,128,6.07,5.33,6.93,1000
Reduce,1,72,256,5.97,5.27,6.65,1000
Reduce,1,72,512,6.83,5.88,7.83,1000
Reduce,1,72,1024,8.25,7.48,9.15,1000
Reduce,1,72,2048,12.88,11.87,14.22,1000
Reduce,1,72,4096,29.97,27.27,33.26,1000
Reduce,1,72,8192,66.28,59.38,74.11,1000
Reduce,1,72,16384,126.90,118.05,135.40,1000
Reduce,1,72,32768,271.58,247.71,301.60,1000
Reduce,1,72,65536,541.29,498.83,589.60,1000
Reduce,1,72,131072,1100.61,1019.14,1167.16,1000
Reduce,1,72,262144,375.90,357.35,412.18,1000
Reduce,1,72,524288,1038.43,976.18,1148.39,1000
Reduce,1,72,1048576,2405.78,2214.33,2508.33,1000
Reduce,2,72,4,4.92,3.99,5.64,1000
Reduce,2,72,8,4.66,3.74,5.23,1000
Reduce,2,72,16,4.53,3.71,5.06,1000
Reduce,2,72,32,5.06,4.40,5.57,1000
Reduce,2,72,64,4.83,4.29,5.33,1000
Reduce,2,72,128,6.08,5.32,6.82,1000
Reduce,2,72,256,6.13,5.32,6.87,1000
Reduce,2,72,512,7.06,6.09,8.03,1000
Reduce,2,72,1024,8.30,7.47,9.20,1000
Reduce,2,72,2048,13.26,12.21,14.45,1000
Reduce,2,72,4096,29.92,27.32,32.97,1000
Reduce,2,72,8192,65.81,59.00,73.45,1000
Reduce,2,72,16384,127.51,118.03,137.88,1000
Reduce,2,72,32768,271.82,245.27,306.91,1000
Reduce,2,72,65536,540.85,489.27,607.69,1000
Reduce,2,72,131072,1092.54,1005.64,1167.10,1000
Reduce,2,72,262144,376.60,360.72,412.78,1000
Reduce,2,72,524288,1035.61,972.71,1146.43,1000
Reduce,2,72,1048576,2406.04,2216.89,2514.73,1000
Reduce,3,72,4,5.34,4.55,5.93,1000
Reduce,3,72,8,5.40,4.70,5.87,1000
Reduce,3,72,16,5.20,4.54,5.87,1000
Reduce,3,72,32,5.51,4.98,5.96,1000
Reduce,3,72,64,5.12,4.64,5.46,1000
Reduce,3,72,128,6.42,5.75,7.05,1000
Reduce,3,72,256,6.59,5.77,7.30,1000
Reduce,3,72,512,6.61,5.91,7.45,1000
Reduce,3,72,1024,8.20,7.43,9.09,1000
Reduce,3,72,2048,13.27,12.16,14.86,1000
Reduce,3,72,4096,29.85,27.11,32.89,1000
Reduce,3,72,8192,65.51,58.70,73.29,1000
Reduce,3,72,16384,125.87,117.21,134.88,1000
Reduce,3,72,32768,276.46,249.88,312.71,1000
Reduce,3,72,65536,556.53,500.96,635.39,1000
Reduce,3,72,131072,1079.37,988.58,1171.34,1000
Reduce,3,72,262144,376.13,359.95,411.95,1000
Reduce,3,72,524288,1039.36,976.01,1148.11,1000
Reduce,3,72,1048576,2389.93,2196.92,2500.34,1000
Reduce,4,72,4,4.66,3.86,5.15,1000
Reduce,4,72,8,4.41,3.70,4.84,1000
Reduce,4,72,16,4.40,3.70,4.86,1000
Reduce,4,72,32,5.02,4.36,5.43,1000
Reduce,4,72,64,4.83,4.29,5.26,1000
Reduce,4,72,128,6.13,5.43,6.93,1000
Reduce,4,72,256,6.11,5.39,6.79,1000
Reduce,4,72,512,7.01,6.17,7.79,1000
Reduce,4,72,1024,8.29,7.48,9.22,1000
Reduce,4,72,2048,13.03,12.05,14.35,1000
Reduce,4,72,4096,30.20,27.42,33.54,1000
Reduce,4,72,8192,65.39,58.49,73.51,1000
Reduce,4,72,16384,131.16,121.09,141.20,1000
Reduce,4,72,32768,269.06,240.36,309.86,1000
Reduce,4,72,65536,550.22,489.08,634.36,1000
Reduce,4,72,131072,1119.96,1020.69,1200.74,1000
Reduce,4,72,262144,378.82,360.79,413.90,1000
Reduce,4,72,524288,1039.98,976.12,1151.62,1000
Reduce,4,72,1048576,2410.31,2227.59,2518.27,1000
Reduce,1,74,4,5.28,4.51,6.16,1000
Reduce,1,74,8,5.12,4.38,5.99,1000
Reduce,1,74,16,5.19,4.45,5.97,1000
Reduce,1,74,32,5.94,5.12,7.06,1000
Reduce,1,74,64,5.85,5.14,6.72,1000
Reduce,1,74,128,7.38,6.42,8.48,1000
Reduce,1,74,256,7.02,6.02,8.06,1000
Reduce,1,74,512,7.57,6.65,8.51,1000
Reduce,1,74,1024,9.33,8.24,10.55,1000
Reduce,1,74,2048,15.72,13.76,18.16,1000
Reduce,1,74,4096,38.66,34.97,43.42,1000
Reduce,1,74,8192,84.01,76.35,93.37,1000
Reduce,1,74,16384,174.65,163.00,190.97,1000
Reduce,1,74,32768,338.30,314.47,366.92,1000
Reduce,1,74,65536,684.56,642.70,726.50,1000
Reduce,1,74,131072,1348.62,1244.25,1440.30,1000
Reduce,1,74,262144,502.83,464.35,549.08,1000
Reduce,1,74,524288,1225.29,1133.57,1285.49,1000
Reduce,1,74,1048576,2644.97,2381.95,2808.59,1000
Reduce,2,74,4,5.54,4.68,6.22,1000
Reduce,2,74,8,5.98,5.28,6.66,1000
Reduce,2,74,16,5.48,4.72,6.16,1000
Reduce,2,74,32,6.17,5.48,6.83,1000
Reduce,2,74,64,5.76,5.17,6.52,1000
Reduce,2,74,128,7.31,6.36,8.38,1000
Reduce,2,74,256,6.98,6.01,8.05,1000
Reduce,2,74,512,7.65,6.68,8.65,1000
Reduce,2,74,1024,9.55,8.36,10.83,1000
Reduce,2,74,2048,14.95,13.30,17.08,1000
Reduce,2,74,4096,37.47,34.19,42.00,1000
Reduce,2,74,8192,82.95,75.93,92.56,1000
Reduce,2,74,16384,161.62,150.79,172.41,1000
Reduce,2,74,32768,338.60,310.65,368.56,1000
Reduce,2,74,65536,675.73,625.24,722.37,1000
Reduce,2,74,131072,1366.55,1241.89,1455.24,1000
Reduce,2,74,262144,500.89,465.20,544.18,1000
Reduce,2,74,524288,1225.72,1144.45,1283.81,1000
Reduce,2,74,1048576,2685.30,2419.05,2840.08,1000
Reduce,3,74,4,5.68,4.88,6.36,1000
Reduce,3,74,8,5.62,4.82,6.32,1000
Reduce,3,74,16,5.62,4.78,6.33,1000
Reduce,3,74,32,5.97,5.34,6.72,1000
Reduce,3,74,64,5.99,5.39,6.74,1000
Reduce,3,74,128,7.74,6.81,8.81,1000
Reduce,3,74,256,7.45,6.40,8.77,1000
Reduce,3,74,512,7.65,6.73,8.59,1000
Reduce,3,74,1024,9.35,8.19,10.64,1000
Reduce,3,74,2048,15.29,13.55,17.60,1000
Reduce,3,74,4096,38.06,34.38,42.64,1000
Reduce,3,74,8192,83.60,75.92,93.34,1000
Reduce,3,74,16384,172.68,162.24,187.60,1000
Reduce,3,74,32768,338.67,312.50,369.06,1000
Reduce,3,74,65536,684.26,634.42,734.88,1000
Reduce,3,74,131072,1373.51,1240.97,1464.47,1000
Reduce,3,74,262144,509.02,469.14,557.00,1000
Reduce,3,74,524288,1240.93,1149.14,1306.26,1000
Reduce,3,74,1048576,2668.66,2412.95,2831.50,1000
Reduce,4,74,4,4.80,4.14,5.59,1000
Reduce,4,74,8,4.87,4.16,5.66,1000
Reduce,4,74,16,4.90,4.16,5.55,1000
Reduce,4,74,32,5.40,4.76,6.16,1000
Reduce,4,74,64,5.32,4.65,6.06,1000
Reduce,4,74,128,6.91,5.99,7.99,1000
Reduce,4,74,256,7.03,6.12,8.09,1000
Reduce,4,74,512,7.74,6.67,8.93,1000
Reduce,4,74,1024,9.47,8.33,10.81,1000
Reduce,4,74,2048,15.41,13.68,17.74,1000
Reduce,4,74,4096,38.49,34.74,43.14,1000
Reduce,4,74,8192,84.22,76.74,93.94,1000
Reduce,4,74,16384,171.74,159.93,186.32,1000
Reduce,4,74,32768,337.11,310.10,368.85,1000
Reduce,4,74,65536,678.39,627.08,728.28,1000
Reduce,4,74,131072,1347.71,1244.65,1431.12,1000
Reduce,4,74,262144,502.28,465.55,546.78,1000
Reduce,4,74,524288,1221.45,1133.59,1283.52,1000
Reduce,4,74,1048576,2651.49,2376.58,2817.32,1000
Reduce,1,76,4,4.97,4.08,5.66,1000
Reduce,1,76,8,4.93,4.11,5.58,1000
Reduce,1,76,16,4.87,4.15,5.47,1000
Reduce,1,76,32,5.38,4.72,6.08,1000
Reduce,1,76,64,5.31,4.71,6.13,1000
Reduce,1,76,128,6.53,5.77,7.43,1000
Reduce,1,76,256,6.56,5.79,7.45,1000
Reduce,1,76,512,7.30,6.40,8.21,1000
Reduce,1,76,1024,8.89,7.83,9.89,1000
Reduce,1,76,2048,14.09,12.45,15.98,1000
Reduce,1,76,4096,35.40,32.07,39.81,1000
Reduce,1,76,8192,76.58,69.39,86.85,1000
Reduce,1,76,16384,156.94,146.23,171.66,1000
Reduce,1,76,32768,318.12,299.10,349.35,1000
Reduce,1,76,65536,634.81,604.44,680.45,1000
Reduce,1,76,131072,1296.62,1216.24,1388.14,1000
Reduce,1,76,262144,396.82,363.94,423.92,1000
Reduce,1,76,524288,1054.42,952.84,1163.32,1000
Reduce,1,76,1048576,2457.77,2241.38,2567.05,1000
Reduce,2,76,4,4.95,4.23,5.60,1000
Reduce,2,76,8,5.06,4.34,5.77,1000
Reduce,2,76,16,4.89,4.26,5.56,1000
Reduce,2,76,32,5.41,4.97,6.23,1000
Reduce,2,76,64,5.22,4.75,5.96,1000
Reduce,2,76,128,6.67,5.93,7.55,1000
Reduce,2,76,256,6.72,5.81,7.82,1000
Reduce,2,76,512,7.15,6.35,8.08,1000
Reduce,2,76,1024,8.93,7.89,10.02,1000
Reduce,2,76,2048,14.12,12.58,15.89,1000
Reduce,2,76,4096,34.59,31.40,39.06,1000
Reduce,2,76,8192,75.39,68.22,85.48,1000
Reduce,2,76,16384,154.05,144.36,166.89,1000
Reduce,2,76,32768,310.76,284.93,344.52,1000
Reduce,2,76,65536,626.51,589.14,676.75,1000
Reduce,2,76,131072,1282.02,1206.50,1379.75,1000
Reduce,2,76,262144,393.42,360.28,420.43,1000
Reduce,2,76,524288,1048.66,949.33,1153.26,1000
Reduce,2,76,1048576,2478.31,2255.26,2591.41,1000
Reduce,3,76,4,4.99,4.05,5.68,1000
Reduce,3,76,8,4.92,4.09,5.47,1000
Reduce,3,76,16,4.81,4.03,5.45,1000
Reduce,3,76,32,5.39,4.61,6.02,1000
Reduce,3,76,64,5.29,4.65,5.89,1000
Reduce,3,76,128,6.62,5.85,7.47,1000
Reduce,3,76,256,6.73,5.84,7.86,1000
Reduce,3,76,512,7.20,6.44,8.03,1000
Reduce,3,76,1024,8.86,7.81,9.85,1000
Reduce,3,76,2048,14.15,12.54,15.90,1000
Reduce,3,76,4096,34.40,31.00,38.83,1000
Reduce,3,76,8192,74.48,66.72,85.00,1000
Reduce,3,76,16384,150.55,141.80,164.40,1000
Reduce,3,76,32768,306.54,281.84,335.62,1000
Reduce,3,76,65536,625.92,583.68,667.05,1000
Reduce,3,76,131072,1298.16,1243.01,1375.49,1000
Reduce,3,76,262144,392.85,360.48,421.09,1000
Reduce,3,76,524288,1046.92,951.89,1149.91,1000
Reduce,3,76,1048576,2454.65,2250.29,2558.47,1000
Reduce,4,76,4,5.11,4.49,5.81,1000
Reduce,4,76,8,5.12,4.58,5.87,1000
Reduce,4,76,16,5.09,4.55,5.74,1000
Reduce,4,76,32,5.54,5.03,6.13,1000
Reduce,4,76,64,5.34,4.74,6.03,1000
Reduce,4,76,128,6.63,5.87,7.46,1000
Reduce,4,76,256,6.90,6.10,7.83,1000
Reduce,4,76,512,7.18,6.47,8.02,1000
Reduce,4,76,1024,8.89,7.89,9.84,1000
Reduce,4,76,2048,14.03,12.55,15.72,1000
Reduce,4,76,4096,34.43,31.18,38.85,1000
Reduce,4,76,8192,76.13,68.45,86.26,1000
Reduce,4,76,16384,152.96,144.25,164.73,1000
Reduce,4,76,32768,309.98,291.53,334.15,1000
Reduce,4,76,65536,634.27,603.82,675.32,1000
Reduce,4,76,131072,1310.56,1227.36,1396.58,1000
Reduce,4,76,262144,398.25,364.65,424.88,1000
Reduce,4,76,524288,1059.54,962.74,1165.00,1000
Reduce,4,76,1048576,2451.94,2243.94,2560.26,1000
Reduce,1,78,4,4.98,4.11,5.92,1000
Reduce,1,78,8,4.98,4.36,5.84,1000
Reduce,1,78,16,4.97,4.28,5.86,1000
Reduce,1,78,32,5.55,4.95,6.41,1000
Reduce,1,78,64,5.55,4.99,6.34,1000
Reduce,1,78,128,7.11,6.29,8.44,1000
Reduce,1,78,256,7.66,6.69,8.97,1000
Reduce,1,78,512,8.13,7.21,9.65,1000
Reduce,1,78,1024,10.11,8.88,11.91,1000
Reduce,1,78,2048,16.66,14.65,18.97,1000
Reduce,1,78,4096,44.62,40.39,48.42,1000
Reduce,1,78,8192,95.88,89.23,104.71,1000
Reduce,1,78,16384,195.86,182.50,212.51,1000
Reduce,1,78,32768,383.59,353.27,422.23,1000
Reduce,1,78,65536,788.12,711.60,859.91,1000
Reduce,1,78,131072,1544.47,1376.89,1691.50,1000
Reduce,1,78,262144,537.70,483.16,594.26,1000
Reduce,1,78,524288,1299.28,1163.32,1381.59,1000
Reduce,1,78,1048576,2716.03,2386.68,2861.04,1000
Reduce,2,78,4,5.34,4.75,6.11,1000
Reduce,2,78,8,5.37,4.64,6.00,1000
Reduce,2,78,16,5.19,4.66,5.89,1000
Reduce,2,78,32,5.65,5.14,6.48,1000
Reduce,2,78,64,5.41,4.89,6.14,1000
Reduce,2,78,128,7.08,6.23,8.35,1000
Reduce,2,78,256,7.46,6.51,9.01,1000
Reduce,2,78,512,7.83,6.99,9.29,1000
Reduce,2,78,1024,9.94,8.80,11.70,1000
Reduce,2,78,2048,16.50,14.77,18.88,1000
Reduce,2,78,4096,43.62,39.20,47.63,1000
Reduce,2,78,8192,94.75,87.20,103.76,1000
Reduce,2,78,16384,191.31,177.48,207.82,1000
Reduce,2,78,32768,378.12,343.92,417.09,1000
Reduce,2,78,65536,747.82,683.24,822.95,1000
Reduce,2,78,131072,1501.76,1384.89,1646.52,1000
Reduce,2,78,262144,527.17,476.91,580.12,1000
Reduce,2,78,524288,1273.61,1149.97,1347.28,1000
Reduce,2,78,1048576,2695.87,2373.97,2830.31,1000
Reduce,3,78,4,5.38,4.67,6.40,1000
Reduce,3,78,8,5.28,4.57,6.18,1000
Reduce,3,78,16,5.12,4.50,5.96,1000
Reduce,3,78,32,5.64,5.12,6.58,1000
Reduce,3,78,64,5.41,4.91,6.29,1000
Reduce,3,78,128,7.05,6.21,8.34,1000
Reduce,3,78,256,7.32,6.35,8.81,1000
Reduce,3,78,512,7.96,7.04,9.39,1000
Reduce,3,78,1024,9.97,8.76,11.82,1000
Reduce,3,78,2048,16.28,14.61,18.69,1000
Reduce,3,78,4096,43.53,39.18,47.56,1000
Reduce,3,78,8192,95.23,88.59,103.95,1000
Reduce,3,78,16384,195.94,182.43,213.94,1000
Reduce,3,78,32768,378.23,342.68,416.98,1000
Reduce,3,78,65536,767.97,697.53,844.04,1000
Reduce,3,78,131072,1491.64,1361.28,1639.68,1000
Reduce,3,78,262144,523.33,470.36,579.06,1000
Reduce,3,78,524288,1269.68,1140.91,1346.29,1000
Reduce,3,78,1048576,2685.44,2366.41,2819.84,1000
Reduce,4,78,4,5.32,4.53,6.52,1000
Reduce,4,78,8,5.16,4.46,6.21,1000
Reduce,4,78,16,5.17,4.50,6.25,1000
Reduce,4,78,32,5.68,5.10,6.61,1000
Reduce,4,78,64,5.45,4.81,6.27,1000
Reduce,4,78,128,7.15,6.40,8.37,1000
Reduce,4,78,256,7.45,6.44,8.94,1000
Reduce,4,78,512,7.83,6.96,9.26,1000
Reduce,4,78,1024,10.02,8.80,11.74,1000
Reduce,4,78,2048,16.56,14.74,18.89,1000
Reduce,4,78,4096,44.78,40.66,48.71,1000
Reduce,4,78,8192,95.68,89.40,104.70,1000
Reduce,4,78,16384,194.66,181.31,211.49,1000
Reduce,4,78,32768,376.04,344.46,414.48,1000
Reduce,4,78,65536,764.98,688.21,840.20,1000
Reduce,4,78,131072,1514.39,1374.34,1661.37,1000
Reduce,4,78,262144,533.56,476.60,591.00,1000
Reduce,4,78,524288,1288.24,1153.15,1361.54,1000
Reduce,4,78,1048576,2698.57,2368.30,2842.43,1000
Reduce,1,80,4,5.78,5.08,6.41,1000
Reduce,1,80,8,5.65,4.99,6.23,1000
Reduce,1,80,16,5.54,4.79,6.10,1000
Reduce,1,80,32,6.06,5.53,6.58,1000
Reduce,1,80,64,5.34,4.89,5.75,1000
Reduce,1,80,128,6.30,5.81,6.79,1000
Reduce,1,80,256,6.24,5.75,6.79,1000
Reduce,1,80,512,6.98,6.39,7.65,1000
Reduce,1,80,1024,9.21,8.39,10.27,1000
Reduce,1,80,2048,15.01,13.55,16.82,1000
Reduce,1,80,4096,37.79,34.69,41.93,1000
Reduce,1,80,8192,83.00,75.79,92.71,1000
Reduce,1,80,16384,170.59,157.54,188.72,1000
Reduce,1,80,32768,335.70,316.36,369.61,1000
Reduce,1,80,65536,693.57,654.40,763.71,1000
Reduce,1,80,131072,1370.90,1287.34,1501.24,1000
Reduce,1,80,262144,403.57,377.99,428.15,1000
Reduce,1,80,524288,1086.03,1012.22,1162.78,1000
Reduce,1,80,1048576,2520.06,2410.69,2578.03,1000
Reduce,2,80,4,5.19,4.60,5.79,1000
Reduce,2,80,8,5.16,4.63,5.65,1000
Reduce,2,80,16,4.95,4.51,5.42,1000
Reduce,2,80,32,5.45,5.15,5.78,1000
Reduce,2,80,64,5.18,4.80,5.53,1000
Reduce,2,80,128,6.39,5.89,6.76,1000
Reduce,2,80,256,6.54,5.82,7.17,1000
Reduce,2,80,512,7.02,6.41,7.59,1000
Reduce,2,80,1024,9.21,8.38,10.11,1000
Reduce,2,80,2048,14.99,13.52,17.13,1000
Reduce,2,80,4096,37.42,34.30,41.56,1000
Reduce,2,80,8192,81.68,74.97,91.25,1000
Reduce,2,80,16384,166.54,154.15,185.41,1000
Reduce,2,80,32768,334.73,313.79,370.87,1000
Reduce,2,80,65536,685.88,644.80,759.08,1000
Reduce,2,80,131072,1353.90,1270.50,1481.25,1000
Reduce,2,80,262144,399.87,372.62,424.78,1000
Reduce,2,80,524288,1084.20,1008.75,1163.27,1000
Reduce,2,80,1048576,2514.71,2401.67,2578.76,1000
Reduce,3,80,4,4.95,4.43,5.50,1000
Reduce,3,80,8,4.95,4.35,5.44,1000
Reduce,3,80,16,4.79,4.25,5.27,1000
Reduce,3,80,32,5.34,4.83,5.67,1000
Reduce,3,80,64,5.03,4.72,5.36,1000
Reduce,3,80,128,6.34,5.82,6.77,1000
Reduce,3,80,256,6.51,5.93,6.94,1000
Reduce,3,80,512,7.00,6.39,7.58,1000
Reduce,3,80,1024,9.23,8.41,10.16,1000
Reduce,3,80,2048,14.96,13.53,16.68,1000
Reduce,3,80,4096,37.30,34.13,41.41,1000
Reduce,3,80,8192,82.61,75.41,92.05,1000
Reduce,3,80,16384,168.92,155.31,186.38,1000
Reduce,3,80,32768,334.45,315.05,366.74,1000
Reduce,3,80,65536,687.79,645.49,749.91,1000
Reduce,3,80,131072,1386.69,1297.82,1511.37,1000
Reduce,3,80,262144,402.37,374.53,427.00,1000
Reduce,3,80,524288,1085.24,1009.30,1162.54,1000
Reduce,3,80,1048576,2527.97,2421.09,2589.83,1000
Reduce,4,80,4,4.73,4.28,5.47,1000
Reduce,4,80,8,4.64,4.16,5.22,1000
Reduce,4,80,16,4.63,4.11,5.16,1000
Reduce,4,80,32,5.19,4.81,5.62,1000
Reduce,4,80,64,5.08,4.64,5.34,1000
Reduce,4,80,128,6.28,5.80,6.67,1000
Reduce,4,80,256,6.36,5.87,6.83,1000
Reduce,4,80,512,7.24,6.63,7.80,1000
Reduce,4,80,1024,9.21,8.41,10.14,1000
Reduce,4,80,2048,14.95,13.51,16.72,1000
Reduce,4,80,4096,37.63,33.92,41.60,1000
Reduce,4,80,8192,82.71,75.84,92.27,1000
Reduce,4,80,16384,167.59,154.91,186.32,1000
Reduce,4,80,32768,339.34,313.41,377.27,1000
Reduce,4,80,65536,681.94,643.71,754.53,1000
Reduce,4,80,131072,1361.81,1284.98,1497.95,1000
Reduce,4,80,262144,402.38,375.38,427.12,1000
Reduce,4,80,524288,1088.56,1011.24,1165.96,1000
Reduce,4,80,1048576,2507.03,2400.49,2569.37,1000
Reduce,1,82,4,5.30,4.52,6.09,1000
Reduce,1,82,8,5.30,4.55,6.04,1000
Reduce,1,82,16,5.21,4.52,5.87,1000
Reduce,1,82,32,5.74,5.12,6.57,1000
Reduce,1,82,64,5.54,4.94,6.41,1000
Reduce,1,82,128,7.15,6.26,8.36,1000
Reduce,1,82,256,7.44,6.47,9.02,1000
Reduce,1,82,512,7.93,6.97,9.55,1000
Reduce,1,82,1024,10.18,8.95,12.43,1000
Reduce,1,82,2048,16.98,15.07,20.61,1000
Reduce,1,82,4096,43.47,40.94,48.02,1000
Reduce,1,82,8192,96.43,90.64,105.02,1000
Reduce,1,82,16384,196.77,184.09,210.85,1000
Reduce,1,82,32768,388.49,357.94,414.33,1000
Reduce,1,82,65536,778.50,676.91,831.87,1000
Reduce,1,82,131072,1560.11,1411.50,1654.20,1000
Reduce,1,82,262144,512.55,469.86,565.02,1000
Reduce,1,82,524288,1282.25,1217.33,1355.92,1000
Reduce,1,82,1048576,2771.53,2533.72,2937.48,1000
Reduce,2,82,4,5.37,4.78,6.22,1000
Reduce,2,82,8,5.34,4.67,6.37,1000
