Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Broadcast,5,7,64,0.71,0.21,0.89,1000
Broadcast,5,7,128,1.02,0.35,1.29,1000
Broadcast,5,7,256,1.06,0.37,1.33,1000
Broadcast,5,7,512,1.12,0.34,1.36,1000
Broadcast,5,7,1024,1.40,0.44,1.72,1000
Broadcast,5,7,2048,1.85,0.61,2.35,1000
Broadcast,5,7,4096,2.71,0.94,3.57,1000
Broadcast,5,7,8192,4.13,1.60,5.59,1000
Broadcast,5,7,16384,10.11,5.62,11.33,1000
Broadcast,5,7,32768,16.03,8.89,17.70,1000
Broadcast,5,7,65536,27.87,15.84,30.70,1000
Broadcast,5,7,131072,51.78,29.46,56.58,1000
Broadcast,5,7,262144,97.07,56.16,105.12,1000
Broadcast,5,7,524288,187.03,107.55,201.60,1000
Broadcast,5,7,1048576,366.34,212.79,395.15,1000
Broadcast,1,8,1,0.70,0.39,1.02,1000
Broadcast,1,8,2,0.69,0.41,0.91,1000
Broadcast,1,8,4,0.68,0.37,0.89,1000
Broadcast,1,8,8,0.67,0.38,0.89,1000
Broadcast,1,8,16,0.69,0.41,0.91,1000
Broadcast,1,8,32,0.83,0.48,1.13,1000
Broadcast,1,8,64,0.83,0.48,1.13,1000
Broadcast,1,8,128,1.42,0.56,2.14,1000
Broadcast,1,8,256,1.41,0.52,2.14,1000
Broadcast,1,8,512,1.48,0.60,2.19,1000
Broadcast,1,8,1024,1.80,0.68,2.75,1000
Broadcast,1,8,2048,2.37,0.89,3.63,1000
Broadcast,1,8,4096,3.39,1.32,5.15,1000
Broadcast,1,8,8192,4.95,1.95,7.59,1000
Broadcast,1,8,16384,8.46,4.51,10.35,1000
Broadcast,1,8,32768,15.47,9.94,17.49,1000
Broadcast,1,8,65536,29.74,23.54,32.13,1000
Broadcast,1,8,131072,58.11,52.77,60.64,1000
Broadcast,1,8,262144,116.08,111.82,119.34,1000
Broadcast,1,8,524288,232.83,228.15,236.53,1000
Broadcast,1,8,1048576,452.29,409.81,466.12,1000
Broadcast,2,8,1,0.68,0.46,1.02,1000
Broadcast,2,8,2,0.62,0.43,0.85,1000
Broadcast,2,8,4,0.62,0.42,0.86,1000
Broadcast,2,8,8,0.61,0.42,0.85,1000
Broadcast,2,8,16,0.63,0.42,0.87,1000
Broadcast,2,8,32,0.74,0.52,1.04,1000
Broadcast,2,8,64,0.76,0.48,1.15,1000
Broadcast,2,8,128,1.19,0.67,1.71,1000
Broadcast,2,8,256,1.21,0.68,1.73,1000
Broadcast,2,8,512,1.26,0.72,1.77,1000
Broadcast,2,8,1024,1.53,0.87,2.17,1000
Broadcast,2,8,2048,1.96,1.08,2.81,1000
Broadcast,2,8,4096,2.86,1.71,4.03,1000
Broadcast,2,8,8192,4.36,2.78,6.02,1000
Broadcast,2,8,16384,10.25,7.41,12.13,1000
Broadcast,2,8,32768,16.58,11.93,18.88,1000
Broadcast,2,8,65536,29.59,20.95,32.67,1000
Broadcast,2,8,131072,54.92,38.25,59.90,1000
Broadcast,2,8,262144,105.76,73.33,117.11,1000
Broadcast,2,8,524288,207.45,146.08,230.37,1000
Broadcast,2,8,1048576,402.77,235.34,453.62,1000
Broadcast,3,8,1,1.40,0.21,2.42,1000
Broadcast,3,8,2,1.40,0.21,2.51,1000
Broadcast,3,8,4,1.36,0.21,2.38,1000
Broadcast,3,8,8,1.35,0.20,2.37,1000
Broadcast,3,8,16,1.34,0.20,2.32,1000
Broadcast,3,8,32,1.57,0.20,2.87,1000
Broadcast,3,8,64,1.57,0.20,2.84,1000
Broadcast,3,8,128,2.03,0.22,3.67,1000
Broadcast,3,8,256,2.09,0.22,3.78,1000
Broadcast,3,8,512,2.25,0.22,4.05,1000
Broadcast,3,8,1024,2.65,0.26,4.85,1000
Broadcast,3,8,2048,3.40,0.33,6.27,1000
Broadcast,3,8,4096,5.02,0.48,9.24,1000
Broadcast,3,8,8192,7.87,0.80,14.37,1000
Broadcast,3,8,16384,20.18,4.06,32.55,1000
Broadcast,3,8,32768,29.09,5.98,46.63,1000
Broadcast,3,8,65536,47.87,10.24,75.60,1000
Broadcast,3,8,131072,83.60,17.99,131.18,1000
Broadcast,3,8,262144,156.16,33.16,245.67,1000
Broadcast,3,8,524288,304.03,64.95,479.14,1000
Broadcast,3,8,1048576,597.54,137.96,937.81,1000
Broadcast,5,8,1,0.69,0.26,0.92,1000
Broadcast,5,8,2,0.73,0.28,0.96,1000
Broadcast,5,8,4,0.70,0.27,0.91,1000
Broadcast,5,8,8,0.71,0.26,0.94,1000
Broadcast,5,8,16,0.72,0.26,0.95,1000
Broadcast,5,8,32,0.87,0.32,1.16,1000
Broadcast,5,8,64,0.89,0.35,1.17,1000
Broadcast,5,8,128,1.19,0.47,1.59,1000
Broadcast,5,8,256,1.19,0.49,1.58,1000
Broadcast,5,8,512,1.31,0.50,1.73,1000
Broadcast,5,8,1024,1.57,0.58,2.13,1000
Broadcast,5,8,2048,2.04,0.69,2.78,1000
Broadcast,5,8,4096,3.05,1.08,4.08,1000
Broadcast,5,8,8192,4.64,1.72,6.16,1000
Broadcast,5,8,16384,11.57,5.71,15.36,1000
Broadcast,5,8,32768,18.32,9.29,23.91,1000
Broadcast,5,8,65536,31.42,16.46,40.24,1000
Broadcast,5,8,131072,57.81,30.24,74.47,1000
Broadcast,5,8,262144,110.39,56.82,144.06,1000
Broadcast,5,8,524288,211.41,107.90,277.01,1000
Broadcast,5,8,1048576,386.82,197.56,508.00,1000
Broadcast,1,9,1,0.97,0.70,1.23,1000
Broadcast,1,9,2,0.98,0.71,1.19,1000
Broadcast,1,9,4,0.96,0.71,1.12,1000
Broadcast,1,9,8,0.95,0.70,1.11,1000
Broadcast,1,9,16,0.93,0.68,1.09,1000
Broadcast,1,9,32,1.03,0.74,1.21,1000
Broadcast,1,9,64,1.03,0.75,1.23,1000
Broadcast,1,9,128,1.59,0.90,2.10,1000
Broadcast,1,9,256,1.57,0.85,2.09,1000
Broadcast,1,9,512,1.60,0.87,2.14,1000
Broadcast,1,9,1024,2.09,1.06,2.91,1000
Broadcast,1,9,2048,2.53,1.23,3.64,1000
Broadcast,1,9,4096,3.66,1.61,5.39,1000
Broadcast,1,9,8192,5.28,2.12,8.10,1000
Broadcast,1,9,16384,9.39,4.85,11.50,1000
Broadcast,1,9,32768,17.61,11.78,20.12,1000
Broadcast,1,9,65536,33.74,27.29,36.76,1000
Broadcast,1,9,131072,65.73,59.54,69.20,1000
Broadcast,1,9,262144,129.69,123.08,133.80,1000
Broadcast,1,9,524288,259.63,251.67,263.85,1000
Broadcast,1,9,1048576,470.07,365.62,497.53,1000
Broadcast,2,9,1,1.03,0.51,1.27,1000
Broadcast,2,9,2,1.01,0.48,1.26,1000
Broadcast,2,9,4,1.04,0.54,1.30,1000
Broadcast,2,9,8,0.99,0.48,1.23,1000
Broadcast,2,9,16,0.99,0.48,1.23,1000
Broadcast,2,9,32,1.09,0.51,1.38,1000
Broadcast,2,9,64,1.11,0.53,1.37,1000
Broadcast,2,9,128,1.45,0.97,1.77,1000
Broadcast,2,9,256,1.47,0.97,1.80,1000
Broadcast,2,9,512,1.55,1.00,1.92,1000
Broadcast,2,9,1024,1.88,1.29,2.40,1000
Broadcast,2,9,2048,2.27,1.52,3.07,1000
Broadcast,2,9,4096,3.21,2.14,4.39,1000
Broadcast,2,9,8192,4.75,3.11,6.77,1000
Broadcast,2,9,16384,11.25,7.91,12.63,1000
Broadcast,2,9,32768,18.21,13.50,19.85,1000
Broadcast,2,9,65536,31.61,23.80,33.68,1000
Broadcast,2,9,131072,57.69,44.19,60.76,1000
Broadcast,2,9,262144,110.38,85.42,115.26,1000
Broadcast,2,9,524288,214.35,165.91,222.73,1000
Broadcast,2,9,1048576,430.03,333.70,449.45,1000
Broadcast,3,9,1,1.78,0.20,2.83,1000
Broadcast,3,9,2,1.68,0.20,2.45,1000
Broadcast,3,9,4,1.71,0.18,2.52,1000
Broadcast,3,9,8,1.64,0.19,2.38,1000
Broadcast,3,9,16,1.61,0.18,2.35,1000
Broadcast,3,9,32,1.86,0.19,2.93,1000
Broadcast,3,9,64,1.81,0.16,2.90,1000
Broadcast,3,9,128,2.26,0.20,3.71,1000
Broadcast,3,9,256,2.31,0.19,3.82,1000
Broadcast,3,9,512,2.50,0.18,4.21,1000
Broadcast,3,9,1024,3.00,0.19,5.08,1000
Broadcast,3,9,2048,3.87,0.24,6.79,1000
Broadcast,3,9,4096,5.50,0.39,9.97,1000
Broadcast,3,9,8192,8.78,0.69,16.00,1000
Broadcast,3,9,16384,23.13,4.29,37.53,1000
Broadcast,3,9,32768,34.07,6.41,54.75,1000
Broadcast,3,9,65536,53.46,10.42,85.98,1000
Broadcast,3,9,131072,94.49,18.99,151.40,1000
Broadcast,3,9,262144,177.82,35.74,284.32,1000
Broadcast,3,9,524288,332.57,64.88,537.12,1000
Broadcast,3,9,1048576,656.82,136.23,1057.68,1000
Broadcast,5,9,1,1.04,0.27,1.45,1000
Broadcast,5,9,2,1.03,0.26,1.44,1000
Broadcast,5,9,4,1.03,0.26,1.43,1000
Broadcast,5,9,8,1.01,0.26,1.42,1000
Broadcast,5,9,16,1.06,0.26,1.47,1000
Broadcast,5,9,32,1.17,0.25,1.58,1000
Broadcast,5,9,64,1.14,0.26,1.51,1000
Broadcast,5,9,128,1.41,0.37,1.84,1000
Broadcast,5,9,256,1.45,0.39,1.86,1000
Broadcast,5,9,512,1.53,0.37,1.97,1000
Broadcast,5,9,1024,1.81,0.46,2.31,1000
Broadcast,5,9,2048,2.32,0.62,3.10,1000
Broadcast,5,9,4096,3.27,0.95,4.50,1000
Broadcast,5,9,8192,4.90,1.58,6.94,1000
Broadcast,5,9,16384,12.66,5.65,16.02,1000
Broadcast,5,9,32768,18.81,8.40,23.39,1000
Broadcast,5,9,65536,31.84,14.87,39.31,1000
Broadcast,5,9,131072,59.48,27.93,73.09,1000
Broadcast,5,9,262144,112.29,53.11,136.49,1000
Broadcast,5,9,524288,215.15,100.79,262.58,1000
Broadcast,5,9,1048576,406.30,198.75,501.41,1000
Broadcast,1,10,1,0.91,0.30,1.15,1000
Broadcast,1,10,2,0.97,0.32,1.21,1000
Broadcast,1,10,4,0.92,0.30,1.16,1000
Broadcast,1,10,8,0.93,0.31,1.16,1000
Broadcast,1,10,16,0.90,0.29,1.14,1000
Broadcast,1,10,32,1.03,0.34,1.28,1000
Broadcast,1,10,64,1.00,0.35,1.27,1000
Broadcast,1,10,128,1.64,0.54,2.25,1000
Broadcast,1,10,256,1.67,0.53,2.32,1000
Broadcast,1,10,512,1.71,0.54,2.38,1000
Broadcast,1,10,1024,2.27,0.75,3.28,1000
Broadcast,1,10,2048,2.81,0.99,4.16,1000
Broadcast,1,10,4096,4.09,1.46,6.16,1000
Broadcast,1,10,8192,5.92,2.09,9.15,1000
Broadcast,1,10,16384,10.74,5.70,13.26,1000
Broadcast,1,10,32768,18.51,10.48,21.78,1000
Broadcast,1,10,65536,35.70,22.30,39.58,1000
Broadcast,1,10,131072,71.17,59.34,75.32,1000
Broadcast,1,10,262144,141.45,129.98,146.17,1000
Broadcast,1,10,524288,283.53,273.82,288.03,1000
Broadcast,1,10,1048576,542.74,493.76,562.52,1000
Broadcast,2,10,1,0.97,0.40,1.43,1000
Broadcast,2,10,2,0.93,0.40,1.39,1000
Broadcast,2,10,4,0.95,0.41,1.41,1000
Broadcast,2,10,8,0.98,0.43,1.48,1000
Broadcast,2,10,16,0.95,0.40,1.42,1000
Broadcast,2,10,32,1.12,0.46,1.71,1000
Broadcast,2,10,64,1.10,0.44,1.72,1000
Broadcast,2,10,128,1.49,0.77,2.13,1000
Broadcast,2,10,256,1.46,0.76,2.08,1000
Broadcast,2,10,512,1.53,0.81,2.16,1000
Broadcast,2,10,1024,1.88,1.03,2.58,1000
Broadcast,2,10,2048,2.46,1.40,3.34,1000
Broadcast,2,10,4096,3.61,2.14,4.79,1000
Broadcast,2,10,8192,5.39,3.30,7.24,1000
Broadcast,2,10,16384,12.81,8.55,16.60,1000
Broadcast,2,10,32768,20.09,14.09,24.49,1000
Broadcast,2,10,65536,34.92,25.17,42.90,1000
Broadcast,2,10,131072,64.16,46.66,79.54,1000
Broadcast,2,10,262144,124.15,90.40,156.28,1000
Broadcast,2,10,524288,242.32,175.89,306.57,1000
Broadcast,2,10,1048576,460.57,335.27,588.94,1000
Broadcast,3,10,1,1.73,0.20,2.73,1000
Broadcast,3,10,2,1.72,0.19,2.66,1000
Broadcast,3,10,4,1.72,0.19,2.70,1000
Broadcast,3,10,8,1.69,0.19,2.61,1000
Broadcast,3,10,16,1.69,0.19,2.59,1000
Broadcast,3,10,32,2.03,0.20,3.41,1000
Broadcast,3,10,64,2.04,0.20,3.41,1000
Broadcast,3,10,128,2.50,0.22,4.23,1000
Broadcast,3,10,256,2.56,0.22,4.37,1000
Broadcast,3,10,512,2.70,0.23,4.67,1000
Broadcast,3,10,1024,3.35,0.28,5.82,1000
Broadcast,3,10,2048,4.37,0.31,7.80,1000
Broadcast,3,10,4096,6.32,0.44,11.48,1000
Broadcast,3,10,8192,9.97,0.75,18.20,1000
Broadcast,3,10,16384,25.20,3.98,41.92,1000
Broadcast,3,10,32768,38.31,6.30,62.96,1000
Broadcast,3,10,65536,60.78,10.53,99.59,1000
Broadcast,3,10,131072,108.00,19.12,176.76,1000
Broadcast,3,10,262144,202.16,35.55,330.19,1000
Broadcast,3,10,524288,373.70,64.78,614.75,1000
Broadcast,3,10,1048576,744.60,139.03,1219.11,1000
Broadcast,5,10,1,1.00,0.25,1.38,1000
Broadcast,5,10,2,1.01,0.26,1.38,1000
Broadcast,5,10,4,0.99,0.27,1.36,1000
Broadcast,5,10,8,1.00,0.27,1.38,1000
Broadcast,5,10,16,0.97,0.26,1.35,1000
Broadcast,5,10,32,1.14,0.27,1.54,1000
Broadcast,5,10,64,1.16,0.26,1.50,1000
Broadcast,5,10,128,1.41,0.41,1.80,1000
Broadcast,5,10,256,1.45,0.41,1.80,1000
Broadcast,5,10,512,1.53,0.40,1.93,1000
Broadcast,5,10,1024,1.87,0.51,2.28,1000
Broadcast,5,10,2048,2.44,0.68,3.08,1000
Broadcast,5,10,4096,3.51,1.01,4.54,1000
Broadcast,5,10,8192,5.33,1.68,7.08,1000
Broadcast,5,10,16384,13.68,5.73,16.56,1000
Broadcast,5,10,32768,21.58,9.53,25.71,1000
Broadcast,5,10,65536,37.05,16.47,43.10,1000
Broadcast,5,10,131072,67.42,30.09,78.15,1000
Broadcast,5,10,262144,126.99,56.83,146.24,1000
Broadcast,5,10,524288,243.89,108.25,281.78,1000
Broadcast,5,10,1048576,455.78,204.00,531.23,1000
Broadcast,1,11,1,0.89,0.19,1.23,1000
Broadcast,1,11,2,0.92,0.19,1.25,1000
Broadcast,1,11,4,0.89,0.19,1.25,1000
Broadcast,1,11,8,0.88,0.17,1.21,1000
Broadcast,1,11,16,0.88,0.17,1.24,1000
Broadcast,1,11,32,1.04,0.20,1.38,1000
Broadcast,1,11,64,0.98,0.21,1.35,1000
Broadcast,1,11,128,1.73,0.33,2.54,1000
Broadcast,1,11,256,1.76,0.35,2.59,1000
Broadcast,1,11,512,1.77,0.37,2.60,1000
Broadcast,1,11,1024,2.41,0.56,3.64,1000
Broadcast,1,11,2048,3.00,0.74,4.59,1000
Broadcast,1,11,4096,4.64,1.30,7.12,1000
Broadcast,1,11,8192,6.81,2.01,10.64,1000
Broadcast,1,11,16384,11.05,4.46,13.92,1000
Broadcast,1,11,32768,20.07,8.74,23.68,1000
Broadcast,1,11,65536,39.40,25.78,43.55,1000
Broadcast,1,11,131072,78.04,64.27,82.80,1000
Broadcast,1,11,262144,155.91,144.89,160.85,1000
Broadcast,1,11,524288,313.83,303.77,319.31,1000
Broadcast,1,11,1048576,583.49,522.70,610.15,1000
Broadcast,2,11,1,0.99,0.39,1.64,1000
Broadcast,2,11,2,0.98,0.33,1.58,1000
Broadcast,2,11,4,0.94,0.33,1.55,1000
Broadcast,2,11,8,0.97,0.35,1.58,1000
Broadcast,2,11,16,0.95,0.33,1.55,1000
Broadcast,2,11,32,1.08,0.36,1.80,1000
Broadcast,2,11,64,1.14,0.36,1.89,1000
Broadcast,2,11,128,1.44,0.52,2.21,1000
Broadcast,2,11,256,1.53,0.53,2.48,1000
Broadcast,2,11,512,1.57,0.61,2.44,1000
Broadcast,2,11,1024,1.96,0.79,2.95,1000
Broadcast,2,11,2048,2.45,1.00,3.73,1000
Broadcast,2,11,4096,3.64,1.68,5.34,1000
Broadcast,2,11,8192,5.41,2.57,7.74,1000
Broadcast,2,11,16384,13.57,8.50,17.02,1000
Broadcast,2,11,32768,21.48,13.94,27.27,1000
Broadcast,2,11,65536,37.25,24.95,45.67,1000
Broadcast,2,11,131072,68.29,46.21,82.33,1000
Broadcast,2,11,262144,131.32,89.23,158.19,1000
Broadcast,2,11,524288,250.08,170.35,302.25,1000
Broadcast,2,11,1048576,480.17,330.75,583.07,1000
Broadcast,3,11,1,1.88,0.21,3.12,1000
Broadcast,3,11,2,1.87,0.22,2.97,1000
Broadcast,3,11,4,1.83,0.22,2.94,1000
Broadcast,3,11,8,1.84,0.22,3.01,1000
Broadcast,3,11,16,1.78,0.22,2.82,1000
Broadcast,3,11,32,2.21,0.22,3.89,1000
Broadcast,3,11,64,2.17,0.21,3.77,1000
Broadcast,3,11,128,2.61,0.23,4.60,1000
Broadcast,3,11,256,2.72,0.24,4.77,1000
Broadcast,3,11,512,2.91,0.24,5.22,1000
Broadcast,3,11,1024,3.57,0.29,6.41,1000
Broadcast,3,11,2048,4.71,0.34,8.58,1000
Broadcast,3,11,4096,6.94,0.50,12.78,1000
Broadcast,3,11,8192,11.33,0.81,20.85,1000
Broadcast,3,11,16384,28.85,4.36,47.98,1000
Broadcast,3,11,32768,42.17,6.41,70.06,1000
Broadcast,3,11,65536,67.34,10.63,111.87,1000
Broadcast,3,11,131072,119.00,19.18,197.57,1000
Broadcast,3,11,262144,220.07,35.53,366.49,1000
Broadcast,3,11,524288,410.99,64.91,689.54,1000
Broadcast,3,11,1048576,820.98,140.59,1368.59,1000
Broadcast,5,11,1,1.05,0.28,1.45,1000
Broadcast,5,11,2,1.02,0.27,1.44,1000
Broadcast,5,11,4,1.02,0.28,1.42,1000
Broadcast,5,11,8,1.04,0.27,1.45,1000
Broadcast,5,11,16,1.00,0.27,1.40,1000
Broadcast,5,11,32,1.18,0.28,1.63,1000
Broadcast,5,11,64,1.18,0.27,1.64,1000
Broadcast,5,11,128,1.49,0.46,2.01,1000
Broadcast,5,11,256,1.50,0.46,2.04,1000
Broadcast,5,11,512,1.60,0.45,2.17,1000
Broadcast,5,11,1024,1.97,0.56,2.62,1000
Broadcast,5,11,2048,2.57,0.74,3.56,1000
Broadcast,5,11,4096,3.74,1.07,5.40,1000
Broadcast,5,11,8192,5.69,1.74,8.32,1000
Broadcast,5,11,16384,14.41,5.70,16.84,1000
Broadcast,5,11,32768,22.76,9.44,25.86,1000
Broadcast,5,11,65536,38.37,16.24,43.16,1000
Broadcast,5,11,131072,69.99,29.68,79.34,1000
Broadcast,5,11,262144,130.12,55.85,146.73,1000
Broadcast,5,11,524288,252.84,106.69,281.86,1000
Broadcast,5,11,1048576,504.64,223.47,561.60,1000
Broadcast,1,12,1,1.00,0.32,1.43,1000
Broadcast,1,12,2,1.03,0.37,1.48,1000
Broadcast,1,12,4,1.02,0.36,1.47,1000
Broadcast,1,12,8,1.02,0.36,1.44,1000
Broadcast,1,12,16,1.05,0.32,1.49,1000
Broadcast,1,12,32,1.19,0.37,1.67,1000
Broadcast,1,12,64,1.11,0.34,1.56,1000
Broadcast,1,12,128,1.93,0.57,2.92,1000
Broadcast,1,12,256,1.95,0.58,2.95,1000
Broadcast,1,12,512,2.01,0.62,3.02,1000
Broadcast,1,12,1024,2.64,0.79,4.10,1000
Broadcast,1,12,2048,3.31,1.04,5.20,1000
Broadcast,1,12,4096,4.75,1.47,7.55,1000
Broadcast,1,12,8192,6.90,2.12,11.15,1000
Broadcast,1,12,16384,11.22,3.87,14.66,1000
Broadcast,1,12,32768,21.54,8.52,25.64,1000
Broadcast,1,12,65536,43.36,27.85,48.37,1000
Broadcast,1,12,131072,86.04,70.69,91.69,1000
Broadcast,1,12,262144,170.34,155.31,177.32,1000
Broadcast,1,12,524288,334.91,321.23,341.53,1000
Broadcast,1,12,1048576,655.14,591.28,684.33,1000
Broadcast,2,12,1,0.86,0.38,1.33,1000
Broadcast,2,12,2,0.84,0.36,1.30,1000
Broadcast,2,12,4,0.82,0.36,1.25,1000
Broadcast,2,12,8,0.83,0.36,1.33,1000
Broadcast,2,12,16,0.83,0.37,1.27,1000
Broadcast,2,12,32,1.01,0.45,1.53,1000
Broadcast,2,12,64,1.01,0.42,1.60,1000
Broadcast,2,12,128,1.45,0.67,2.03,1000
Broadcast,2,12,256,1.44,0.68,2.01,1000
Broadcast,2,12,512,1.52,0.71,2.16,1000
Broadcast,2,12,1024,1.93,0.96,2.69,1000
Broadcast,2,12,2048,2.43,1.18,3.47,1000
Broadcast,2,12,4096,3.65,1.85,5.30,1000
Broadcast,2,12,8192,5.54,2.86,8.14,1000
Broadcast,2,12,16384,13.62,8.17,17.16,1000
Broadcast,2,12,32768,21.83,13.78,26.59,1000
Broadcast,2,12,65536,39.03,25.31,45.53,1000
Broadcast,2,12,131072,72.10,46.88,83.69,1000
Broadcast,2,12,262144,137.97,90.46,158.49,1000
Broadcast,2,12,524288,269.26,176.95,311.39,1000
Broadcast,2,12,1048576,535.53,350.11,623.09,1000
Broadcast,3,12,1,2.03,0.21,3.59,1000
Broadcast,3,12,2,2.04,0.20,3.53,1000
Broadcast,3,12,4,2.02,0.19,3.49,1000
Broadcast,3,12,8,1.97,0.20,3.38,1000
Broadcast,3,12,16,1.92,0.18,3.29,1000
Broadcast,3,12,32,2.43,0.22,4.33,1000
Broadcast,3,12,64,2.40,0.20,4.25,1000
Broadcast,3,12,128,2.90,0.21,5.24,1000
Broadcast,3,12,256,3.00,0.22,5.44,1000
Broadcast,3,12,512,3.25,0.22,5.92,1000
Broadcast,3,12,1024,3.93,0.26,7.20,1000
Broadcast,3,12,2048,5.24,0.29,9.74,1000
Broadcast,3,12,4096,7.62,0.46,14.24,1000
Broadcast,3,12,8192,12.27,0.75,22.86,1000
Broadcast,3,12,16384,31.08,4.35,52.85,1000
Broadcast,3,12,32768,45.60,6.36,76.86,1000
Broadcast,3,12,65536,73.21,10.64,122.99,1000
Broadcast,3,12,131072,129.46,19.18,217.40,1000
Broadcast,3,12,262144,238.07,34.85,402.06,1000
Broadcast,3,12,524288,444.43,64.80,750.58,1000
Broadcast,3,12,1048576,890.32,141.69,1504.38,1000
Broadcast,5,12,1,1.06,0.28,1.49,1000
Broadcast,5,12,2,1.07,0.28,1.53,1000
Broadcast,5,12,4,1.06,0.27,1.49,1000
Broadcast,5,12,8,1.06,0.27,1.49,1000
Broadcast,5,12,16,1.05,0.28,1.47,1000
Broadcast,5,12,32,1.24,0.29,1.71,1000
Broadcast,5,12,64,1.23,0.27,1.71,1000
Broadcast,5,12,128,1.56,0.49,2.09,1000
Broadcast,5,12,256,1.56,0.45,2.11,1000
Broadcast,5,12,512,1.67,0.47,2.24,1000
Broadcast,5,12,1024,2.04,0.59,2.72,1000
Broadcast,5,12,2048,2.64,0.75,3.62,1000
Broadcast,5,12,4096,3.86,1.07,5.44,1000
Broadcast,5,12,8192,5.82,1.74,8.32,1000
Broadcast,5,12,16384,14.79,5.53,17.48,1000
Broadcast,5,12,32768,23.95,9.49,28.86,1000
Broadcast,5,12,65536,40.52,16.32,48.58,1000
Broadcast,5,12,131072,73.92,30.00,88.85,1000
Broadcast,5,12,262144,138.30,56.97,165.34,1000
Broadcast,5,12,524288,260.86,104.73,312.13,1000
Broadcast,5,12,1048576,512.64,208.80,622.61,1000
Broadcast,1,13,1,0.78,0.09,1.25,1000
Broadcast,1,13,2,0.77,0.09,1.25,1000
Broadcast,1,13,4,0.77,0.08,1.25,1000
Broadcast,1,13,8,0.74,0.07,1.23,1000
Broadcast,1,13,16,0.75,0.07,1.22,1000
Broadcast,1,13,32,0.90,0.07,1.41,1000
Broadcast,1,13,64,0.87,0.07,1.81,1000
Broadcast,1,13,128,1.66,0.20,2.80,1000
Broadcast,1,13,256,1.69,0.16,3.03,1000
Broadcast,1,13,512,1.78,0.20,3.17,1000
Broadcast,1,13,1024,2.50,0.35,4.43,1000
Broadcast,1,13,2048,3.38,0.58,6.29,1000
Broadcast,1,13,4096,5.04,1.25,9.53,1000
Broadcast,1,13,8192,7.52,1.84,14.08,1000
Broadcast,1,13,16384,12.24,5.77,15.61,1000
Broadcast,1,13,32768,22.60,9.63,27.55,1000
Broadcast,1,13,65536,42.11,13.60,49.07,1000
Broadcast,1,13,131072,82.15,19.77,92.38,1000
Broadcast,1,13,262144,160.04,28.51,177.02,1000
Broadcast,1,13,524288,296.16,50.24,336.35,1000
Broadcast,1,13,1048576,571.98,93.53,651.95,1000
Broadcast,2,13,1,1.01,0.17,2.82,1000
Broadcast,2,13,2,1.00,0.17,2.88,1000
Broadcast,2,13,4,0.99,0.17,2.86,1000
Broadcast,2,13,8,0.98,0.17,2.84,1000
Broadcast,2,13,16,0.98,0.16,2.80,1000
Broadcast,2,13,32,1.13,0.16,2.93,1000
Broadcast,2,13,64,1.19,0.16,2.87,1000
Broadcast,2,13,128,1.51,0.26,3.19,1000
Broadcast,2,13,256,1.55,0.27,3.21,1000
Broadcast,2,13,512,1.64,0.32,3.36,1000
Broadcast,2,13,1024,2.03,0.42,3.67,1000
Broadcast,2,13,2048,2.66,0.65,4.75,1000
Broadcast,2,13,4096,4.00,1.05,7.37,1000
Broadcast,2,13,8192,6.00,2.09,10.88,1000
Broadcast,2,13,16384,13.49,7.59,17.91,1000
Broadcast,2,13,32768,22.59,13.22,27.89,1000
Broadcast,2,13,65536,38.98,23.87,46.43,1000
Broadcast,2,13,131072,71.93,45.14,83.80,1000
Broadcast,2,13,262144,138.71,87.46,159.15,1000
Broadcast,2,13,524288,269.84,170.25,310.81,1000
Broadcast,2,13,1048576,538.47,341.26,612.18,1000
Broadcast,3,13,1,2.10,0.15,3.79,1000
Broadcast,3,13,2,2.09,0.15,3.77,1000
Broadcast,3,13,4,2.08,0.15,3.78,1000
Broadcast,3,13,8,2.08,0.14,3.76,1000
Broadcast,3,13,16,2.08,0.14,3.76,1000
Broadcast,3,13,32,2.34,0.15,4.41,1000
Broadcast,3,13,64,2.33,0.15,4.83,1000
Broadcast,3,13,128,2.82,0.24,5.40,1000
Broadcast,3,13,256,2.90,0.24,5.75,1000
Broadcast,3,13,512,3.12,0.24,6.21,1000
Broadcast,3,13,1024,3.96,0.31,7.76,1000
Broadcast,3,13,2048,5.31,0.34,10.84,1000
Broadcast,3,13,4096,7.96,0.51,16.35,1000
Broadcast,3,13,8192,12.84,0.81,25.87,1000
Broadcast,3,13,16384,32.52,4.30,57.41,1000
Broadcast,3,13,32768,47.92,6.36,83.49,1000
Broadcast,3,13,65536,77.07,10.74,133.02,1000
Broadcast,3,13,131072,136.25,19.16,231.85,1000
Broadcast,3,13,262144,250.81,34.09,426.75,1000
Broadcast,3,13,524288,477.37,65.71,808.48,1000
Broadcast,3,13,1048576,966.48,145.20,1625.53,1000
Broadcast,5,13,1,1.04,0.30,2.18,1000
Broadcast,5,13,2,1.04,0.28,2.15,1000
Broadcast,5,13,4,1.03,0.28,2.27,1000
Broadcast,5,13,8,1.03,0.29,2.19,1000
Broadcast,5,13,16,1.01,0.28,2.18,1000
Broadcast,5,13,32,1.16,0.29,2.26,1000
Broadcast,5,13,64,1.22,0.28,2.73,1000
Broadcast,5,13,128,1.50,0.47,2.54,1000
