Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Broadcast,3,16,32768,53.87,5.58,95.49,1000
Broadcast,3,16,65536,88.55,8.83,155.60,1000
Broadcast,3,16,131072,160.53,16.85,281.58,1000
Broadcast,3,16,262144,302.60,30.68,531.66,1000
Broadcast,3,16,524288,593.15,60.25,1035.91,1000
Broadcast,3,16,1048576,1252.69,141.55,2175.47,1000
Broadcast,5,16,1,0.90,0.27,1.17,1000
Broadcast,5,16,2,0.88,0.26,1.17,1000
Broadcast,5,16,4,0.85,0.26,1.12,1000
Broadcast,5,16,8,0.84,0.25,1.10,1000
Broadcast,5,16,16,0.84,0.25,1.11,1000
Broadcast,5,16,32,1.05,0.28,1.38,1000
Broadcast,5,16,64,1.07,0.29,1.43,1000
Broadcast,5,16,128,1.51,0.49,2.12,1000
Broadcast,5,16,256,1.52,0.49,2.09,1000
Broadcast,5,16,512,1.67,0.51,2.26,1000
Broadcast,5,16,1024,2.03,0.55,2.88,1000
Broadcast,5,16,2048,2.74,0.68,3.93,1000
Broadcast,5,16,4096,4.04,0.98,5.81,1000
Broadcast,5,16,8192,6.20,1.54,8.87,1000
Broadcast,5,16,16384,15.43,5.49,19.91,1000
Broadcast,5,16,32768,25.15,8.92,31.49,1000
Broadcast,5,16,65536,43.79,15.39,54.42,1000
Broadcast,5,16,131072,82.50,27.96,103.03,1000
Broadcast,5,16,262144,155.56,52.00,195.00,1000
Broadcast,5,16,524288,302.79,101.70,385.85,1000
Broadcast,5,16,1048576,631.41,228.81,802.77,1000
Broadcast,1,17,1,1.26,0.76,1.68,1000
Broadcast,1,17,2,1.32,0.78,1.75,1000
Broadcast,1,17,4,1.25,0.76,1.67,1000
Broadcast,1,17,8,1.26,0.77,1.67,1000
Broadcast,1,17,16,1.24,0.75,1.63,1000
Broadcast,1,17,32,1.46,0.85,1.96,1000
Broadcast,1,17,64,1.39,0.83,1.85,1000
Broadcast,1,17,128,2.37,0.85,3.73,1000
Broadcast,1,17,256,2.39,0.84,3.78,1000
Broadcast,1,17,512,2.31,0.88,3.55,1000
Broadcast,1,17,1024,3.32,1.02,5.44,1000
Broadcast,1,17,2048,4.02,1.19,6.62,1000
Broadcast,1,17,4096,5.82,1.53,9.77,1000
Broadcast,1,17,8192,8.58,1.96,14.83,1000
Broadcast,1,17,16384,15.32,4.80,20.16,1000
Broadcast,1,17,32768,28.22,8.54,34.35,1000
Broadcast,1,17,65536,56.69,29.38,64.28,1000
Broadcast,1,17,131072,113.98,85.48,122.79,1000
Broadcast,1,17,262144,229.28,199.84,239.65,1000
Broadcast,1,17,524288,464.19,428.88,479.95,1000
Broadcast,1,17,1048576,891.61,651.54,930.93,1000
Broadcast,2,17,1,1.33,0.55,1.77,1000
Broadcast,2,17,2,1.33,0.53,1.81,1000
Broadcast,2,17,4,1.30,0.51,1.73,1000
Broadcast,2,17,8,1.29,0.50,1.69,1000
Broadcast,2,17,16,1.27,0.50,1.69,1000
Broadcast,2,17,32,1.46,0.58,2.02,1000
Broadcast,2,17,64,1.40,0.54,1.93,1000
Broadcast,2,17,128,1.80,0.87,2.50,1000
Broadcast,2,17,256,1.84,0.89,2.58,1000
Broadcast,2,17,512,1.95,0.85,2.76,1000
Broadcast,2,17,1024,2.36,1.17,3.39,1000
Broadcast,2,17,2048,2.97,1.46,4.48,1000
Broadcast,2,17,4096,4.22,1.99,6.58,1000
Broadcast,2,17,8192,6.36,2.71,10.34,1000
Broadcast,2,17,16384,16.48,7.75,20.78,1000
Broadcast,2,17,32768,26.33,13.22,32.20,1000
Broadcast,2,17,65536,44.91,23.74,54.27,1000
Broadcast,2,17,131072,82.14,44.08,98.45,1000
Broadcast,2,17,262144,157.44,85.53,189.30,1000
Broadcast,2,17,524288,310.54,169.28,371.85,1000
Broadcast,2,17,1048576,635.72,342.21,772.40,1000
Broadcast,3,17,1,2.56,0.20,4.24,1000
Broadcast,3,17,2,2.56,0.17,4.20,1000
Broadcast,3,17,4,2.49,0.17,4.12,1000
Broadcast,3,17,8,2.46,0.17,4.06,1000
Broadcast,3,17,16,2.43,0.17,4.02,1000
Broadcast,3,17,32,3.04,0.19,5.37,1000
Broadcast,3,17,64,3.01,0.19,5.36,1000
Broadcast,3,17,128,3.93,0.19,7.03,1000
Broadcast,3,17,256,4.09,0.20,7.31,1000
Broadcast,3,17,512,4.33,0.20,7.83,1000
Broadcast,3,17,1024,5.13,0.23,9.40,1000
Broadcast,3,17,2048,6.77,0.26,12.54,1000
Broadcast,3,17,4096,9.86,0.38,18.48,1000
Broadcast,3,17,8192,15.48,0.65,29.27,1000
Broadcast,3,17,16384,39.17,3.62,69.63,1000
Broadcast,3,17,32768,58.62,5.60,103.13,1000
Broadcast,3,17,65536,95.00,9.26,167.41,1000
Broadcast,3,17,131072,172.40,16.96,305.19,1000
Broadcast,3,17,262144,314.48,30.68,556.65,1000
Broadcast,3,17,524288,644.83,63.66,1131.91,1000
Broadcast,3,17,1048576,1361.24,143.44,2385.13,1000
Broadcast,5,17,1,1.16,0.25,1.53,1000
Broadcast,5,17,2,1.18,0.25,1.57,1000
Broadcast,5,17,4,1.17,0.24,1.55,1000
Broadcast,5,17,8,1.14,0.24,1.51,1000
Broadcast,5,17,16,1.20,0.24,1.56,1000
Broadcast,5,17,32,1.33,0.25,1.70,1000
Broadcast,5,17,64,1.31,0.25,1.74,1000
Broadcast,5,17,128,1.76,0.41,2.20,1000
Broadcast,5,17,256,1.80,0.42,2.25,1000
Broadcast,5,17,512,1.86,0.39,2.37,1000
Broadcast,5,17,1024,2.30,0.50,2.94,1000
Broadcast,5,17,2048,3.02,0.65,3.96,1000
Broadcast,5,17,4096,4.41,0.93,5.89,1000
Broadcast,5,17,8192,6.75,1.51,9.18,1000
Broadcast,5,17,16384,16.17,5.32,21.12,1000
Broadcast,5,17,32768,26.13,8.60,33.09,1000
Broadcast,5,17,65536,45.00,14.62,55.78,1000
Broadcast,5,17,131072,83.29,27.10,102.64,1000
Broadcast,5,17,262144,157.58,51.96,196.20,1000
Broadcast,5,17,524288,308.24,101.09,384.52,1000
Broadcast,5,17,1048576,647.31,225.11,799.57,1000
Broadcast,1,18,1,1.20,0.24,1.63,1000
Broadcast,1,18,2,1.20,0.25,1.61,1000
Broadcast,1,18,4,1.19,0.25,1.61,1000
Broadcast,1,18,8,1.19,0.24,1.62,1000
Broadcast,1,18,16,1.18,0.23,1.59,1000
Broadcast,1,18,32,1.37,0.30,1.89,1000
Broadcast,1,18,64,1.32,0.29,1.80,1000
Broadcast,1,18,128,2.41,0.44,3.85,1000
Broadcast,1,18,256,2.46,0.44,3.95,1000
Broadcast,1,18,512,2.36,0.45,3.72,1000
Broadcast,1,18,1024,3.45,0.66,5.70,1000
Broadcast,1,18,2048,4.25,0.85,7.08,1000
Broadcast,1,18,4096,6.22,1.34,10.64,1000
Broadcast,1,18,8192,9.44,1.89,16.27,1000
Broadcast,1,18,16384,16.56,5.56,21.57,1000
Broadcast,1,18,32768,29.38,9.13,36.36,1000
Broadcast,1,18,65536,58.35,26.95,66.96,1000
Broadcast,1,18,131072,105.81,63.95,119.60,1000
Broadcast,1,18,262144,195.34,83.20,224.32,1000
Broadcast,1,18,524288,424.30,185.82,468.50,1000
Broadcast,1,18,1048576,859.57,573.41,931.40,1000
Broadcast,2,18,1,1.43,0.44,2.36,1000
Broadcast,2,18,2,1.46,0.45,2.42,1000
Broadcast,2,18,4,1.42,0.44,2.34,1000
Broadcast,2,18,8,1.39,0.44,2.27,1000
Broadcast,2,18,16,1.36,0.45,2.22,1000
Broadcast,2,18,32,1.54,0.47,2.62,1000
Broadcast,2,18,64,1.53,0.46,2.60,1000
Broadcast,2,18,128,1.92,0.67,3.01,1000
Broadcast,2,18,256,1.96,0.68,3.02,1000
Broadcast,2,18,512,2.06,0.75,3.24,1000
Broadcast,2,18,1024,2.52,0.91,3.81,1000
Broadcast,2,18,2048,3.12,1.13,4.75,1000
Broadcast,2,18,4096,4.50,1.72,6.71,1000
Broadcast,2,18,8192,6.99,2.84,10.64,1000
Broadcast,2,18,16384,17.15,7.88,24.02,1000
Broadcast,2,18,32768,26.83,13.10,36.61,1000
Broadcast,2,18,65536,45.97,23.30,61.90,1000
Broadcast,2,18,131072,84.38,43.48,114.73,1000
Broadcast,2,18,262144,162.07,84.70,219.17,1000
Broadcast,2,18,524288,319.37,168.53,431.54,1000
Broadcast,2,18,1048576,701.26,368.25,975.27,1000
Broadcast,3,18,1,2.66,0.18,4.53,1000
Broadcast,3,18,2,2.79,0.19,4.72,1000
Broadcast,3,18,4,2.62,0.19,4.46,1000
Broadcast,3,18,8,2.61,0.18,4.43,1000
Broadcast,3,18,16,2.60,0.19,4.41,1000
Broadcast,3,18,32,3.33,0.19,6.00,1000
Broadcast,3,18,64,3.29,0.19,5.92,1000
Broadcast,3,18,128,4.10,0.21,7.47,1000
Broadcast,3,18,256,4.17,0.21,7.65,1000
Broadcast,3,18,512,4.49,0.22,8.31,1000
Broadcast,3,18,1024,5.43,0.23,10.14,1000
Broadcast,3,18,2048,7.12,0.27,13.44,1000
Broadcast,3,18,4096,10.43,0.41,19.73,1000
Broadcast,3,18,8192,16.63,0.67,31.46,1000
Broadcast,3,18,16384,42.13,3.77,75.56,1000
Broadcast,3,18,32768,61.82,5.66,109.59,1000
Broadcast,3,18,65536,100.23,9.38,177.26,1000
Broadcast,3,18,131072,180.87,16.77,320.63,1000
Broadcast,3,18,262144,358.33,32.89,632.56,1000
Broadcast,3,18,524288,694.27,63.07,1229.95,1000
Broadcast,3,18,1048576,1477.72,148.52,2621.46,1000
Broadcast,5,18,1,1.30,0.28,1.72,1000
Broadcast,5,18,2,1.32,0.28,1.73,1000
Broadcast,5,18,4,1.29,0.28,1.71,1000
Broadcast,5,18,8,1.31,0.28,1.73,1000
Broadcast,5,18,16,1.25,0.28,1.70,1000
Broadcast,5,18,32,1.40,0.27,1.85,1000
Broadcast,5,18,64,1.37,0.26,1.76,1000
Broadcast,5,18,128,1.82,0.43,2.31,1000
Broadcast,5,18,256,1.81,0.41,2.28,1000
Broadcast,5,18,512,1.89,0.39,2.38,1000
Broadcast,5,18,1024,2.33,0.48,2.93,1000
Broadcast,5,18,2048,3.00,0.61,3.87,1000
Broadcast,5,18,4096,4.44,0.92,5.71,1000
Broadcast,5,18,8192,6.80,1.51,8.97,1000
Broadcast,5,18,16384,16.63,5.08,21.08,1000
Broadcast,5,18,32768,26.79,8.61,33.26,1000
Broadcast,5,18,65536,46.56,14.84,57.15,1000
Broadcast,5,18,131072,84.70,26.74,103.52,1000
Broadcast,5,18,262144,160.46,50.66,195.53,1000
Broadcast,5,18,524288,315.64,100.07,383.41,1000
Broadcast,5,18,1048576,698.75,233.75,844.72,1000
Broadcast,1,19,1,1.21,0.08,1.68,1000
Broadcast,1,19,2,1.23,0.07,1.70,1000
Broadcast,1,19,4,1.20,0.06,1.67,1000
Broadcast,1,19,8,1.20,0.06,1.66,1000
Broadcast,1,19,16,1.20,0.06,1.67,1000
Broadcast,1,19,32,1.38,0.07,1.93,1000
Broadcast,1,19,64,1.39,0.07,2.35,1000
Broadcast,1,19,128,2.45,0.14,3.99,1000
Broadcast,1,19,256,2.52,0.12,4.27,1000
Broadcast,1,19,512,2.41,0.16,4.09,1000
Broadcast,1,19,1024,3.58,0.24,6.20,1000
Broadcast,1,19,2048,4.44,0.39,8.12,1000
Broadcast,1,19,4096,6.59,0.81,12.18,1000
Broadcast,1,19,8192,9.68,0.92,18.32,1000
Broadcast,1,19,16384,15.11,4.19,20.82,1000
Broadcast,1,19,32768,29.56,9.95,37.36,1000
Broadcast,1,19,65536,41.50,12.73,55.82,1000
Broadcast,1,19,131072,78.56,18.09,104.77,1000
Broadcast,1,19,262144,191.34,29.51,226.43,1000
Broadcast,1,19,524288,425.38,51.35,481.28,1000
Broadcast,1,19,1048576,854.65,94.88,949.36,1000
Broadcast,2,19,1,1.45,0.24,3.09,1000
Broadcast,2,19,2,1.47,0.23,3.10,1000
Broadcast,2,19,4,1.41,0.22,3.02,1000
Broadcast,2,19,8,1.40,0.22,3.01,1000
Broadcast,2,19,16,1.42,0.27,3.05,1000
Broadcast,2,19,32,1.56,0.18,3.15,1000
Broadcast,2,19,64,1.65,0.33,3.17,1000
Broadcast,2,19,128,1.96,0.24,3.41,1000
Broadcast,2,19,256,2.03,0.25,3.44,1000
Broadcast,2,19,512,2.11,0.29,3.59,1000
Broadcast,2,19,1024,2.58,0.38,3.98,1000
Broadcast,2,19,2048,3.26,0.51,5.27,1000
Broadcast,2,19,4096,4.67,1.06,7.80,1000
Broadcast,2,19,8192,7.20,2.43,11.99,1000
Broadcast,2,19,16384,17.52,7.77,25.23,1000
Broadcast,2,19,32768,27.62,13.14,39.23,1000
Broadcast,2,19,65536,47.26,23.54,64.87,1000
Broadcast,2,19,131072,87.47,43.63,117.15,1000
Broadcast,2,19,262144,166.11,84.05,221.82,1000
Broadcast,2,19,524288,325.45,167.93,435.27,1000
Broadcast,2,19,1048576,706.92,363.00,971.19,1000
Broadcast,3,19,1,3.66,0.13,5.86,1000
Broadcast,3,19,2,3.70,0.13,5.77,1000
Broadcast,3,19,4,3.69,0.13,5.82,1000
Broadcast,3,19,8,3.68,0.13,5.82,1000
Broadcast,3,19,16,3.65,0.13,5.77,1000
Broadcast,3,19,32,4.25,0.13,7.17,1000
Broadcast,3,19,64,4.27,0.14,7.66,1000
Broadcast,3,19,128,5.20,0.23,9.10,1000
Broadcast,3,19,256,5.39,0.24,9.68,1000
Broadcast,3,19,512,5.60,0.23,10.18,1000
Broadcast,3,19,1024,6.44,0.28,12.02,1000
Broadcast,3,19,2048,7.88,0.31,15.40,1000
Broadcast,3,19,4096,11.13,0.46,22.12,1000
Broadcast,3,19,8192,17.63,0.72,34.90,1000
Broadcast,3,19,16384,44.39,3.79,81.06,1000
Broadcast,3,19,32768,65.01,5.61,117.22,1000
Broadcast,3,19,65536,105.34,9.41,189.27,1000
Broadcast,3,19,131072,193.89,17.06,346.75,1000
Broadcast,3,19,262144,384.57,33.68,679.80,1000
Broadcast,3,19,524288,733.18,63.21,1294.90,1000
Broadcast,3,19,1048576,1557.56,146.83,2747.77,1000
Broadcast,5,19,1,1.74,0.25,3.03,1000
Broadcast,5,19,2,1.74,0.24,3.01,1000
Broadcast,5,19,4,1.73,0.24,3.01,1000
Broadcast,5,19,8,1.73,0.24,3.01,1000
Broadcast,5,19,16,1.72,0.24,2.98,1000
Broadcast,5,19,32,1.89,0.25,3.18,1000
Broadcast,5,19,64,1.95,0.25,3.32,1000
Broadcast,5,19,128,2.27,0.43,3.62,1000
Broadcast,5,19,256,2.31,0.44,3.66,1000
Broadcast,5,19,512,2.43,0.42,3.84,1000
Broadcast,5,19,1024,2.81,0.53,4.44,1000
Broadcast,5,19,2048,3.45,0.69,5.66,1000
Broadcast,5,19,4096,4.76,1.00,7.72,1000
Broadcast,5,19,8192,6.97,1.55,11.24,1000
Broadcast,5,19,16384,17.06,5.71,22.19,1000
Broadcast,5,19,32768,26.32,7.96,33.80,1000
Broadcast,5,19,65536,45.64,13.74,56.72,1000
Broadcast,5,19,131072,86.53,26.11,104.91,1000
Broadcast,5,19,262144,161.64,48.07,194.95,1000
Broadcast,5,19,524288,322.37,101.05,386.17,1000
Broadcast,5,19,1048576,714.65,235.40,861.07,1000
Broadcast,1,20,1,1.35,0.06,1.98,1000
Broadcast,1,20,2,1.29,0.06,1.89,1000
Broadcast,1,20,4,1.29,0.06,1.89,1000
Broadcast,1,20,8,1.28,0.06,1.88,1000
Broadcast,1,20,16,1.29,0.06,1.89,1000
Broadcast,1,20,32,1.46,0.06,2.14,1000
Broadcast,1,20,64,1.48,0.06,2.53,1000
Broadcast,1,20,128,2.61,0.13,4.22,1000
Broadcast,1,20,256,2.74,0.12,4.87,1000
Broadcast,1,20,512,2.65,0.16,4.79,1000
Broadcast,1,20,1024,3.86,0.27,6.92,1000
Broadcast,1,20,2048,4.77,0.60,8.56,1000
Broadcast,1,20,4096,7.09,0.84,13.14,1000
Broadcast,1,20,8192,10.58,0.96,20.01,1000
Broadcast,1,20,16384,15.11,3.70,21.74,1000
Broadcast,1,20,32768,28.92,8.32,38.13,1000
Broadcast,1,20,65536,56.42,14.16,69.25,1000
Broadcast,1,20,131072,110.47,26.55,129.79,1000
Broadcast,1,20,262144,222.59,47.30,253.32,1000
Broadcast,1,20,524288,446.81,90.30,504.86,1000
Broadcast,1,20,1048576,868.86,176.24,985.05,1000
Broadcast,2,20,1,1.29,0.21,3.28,1000
Broadcast,2,20,2,1.32,0.24,3.31,1000
Broadcast,2,20,4,1.29,0.22,3.30,1000
Broadcast,2,20,8,1.28,0.22,3.28,1000
Broadcast,2,20,16,1.29,0.21,3.25,1000
Broadcast,2,20,32,1.50,0.21,3.41,1000
Broadcast,2,20,64,1.57,0.30,3.43,1000
Broadcast,2,20,128,1.93,0.30,3.73,1000
Broadcast,2,20,256,1.99,0.29,3.72,1000
Broadcast,2,20,512,2.06,0.30,3.85,1000
Broadcast,2,20,1024,2.56,0.39,4.26,1000
Broadcast,2,20,2048,3.25,0.53,5.26,1000
Broadcast,2,20,4096,4.64,1.02,7.52,1000
Broadcast,2,20,8192,7.21,2.40,11.74,1000
Broadcast,2,20,16384,18.05,7.81,25.47,1000
Broadcast,2,20,32768,28.54,13.29,39.24,1000
Broadcast,2,20,65536,48.35,23.66,65.33,1000
Broadcast,2,20,131072,89.04,43.87,118.12,1000
Broadcast,2,20,262144,169.85,84.86,223.98,1000
Broadcast,2,20,524288,338.39,173.60,445.81,1000
Broadcast,2,20,1048576,742.99,378.12,993.44,1000
Broadcast,3,20,1,3.79,0.14,6.01,1000
Broadcast,3,20,2,3.73,0.13,5.95,1000
Broadcast,3,20,4,3.75,0.13,5.98,1000
Broadcast,3,20,8,3.74,0.13,5.95,1000
Broadcast,3,20,16,3.73,0.13,5.93,1000
Broadcast,3,20,32,4.41,0.14,7.40,1000
Broadcast,3,20,64,4.49,0.13,7.95,1000
Broadcast,3,20,128,5.42,0.20,9.53,1000
Broadcast,3,20,256,5.61,0.21,10.10,1000
Broadcast,3,20,512,5.88,0.21,10.69,1000
Broadcast,3,20,1024,6.85,0.25,12.80,1000
Broadcast,3,20,2048,8.49,0.30,16.67,1000
Broadcast,3,20,4096,11.80,0.44,23.53,1000
Broadcast,3,20,8192,18.66,0.71,36.97,1000
Broadcast,3,20,16384,46.75,3.72,85.82,1000
Broadcast,3,20,32768,68.78,5.76,125.64,1000
Broadcast,3,20,65536,110.33,9.04,198.67,1000
Broadcast,3,20,131072,209.53,17.84,364.84,1000
Broadcast,3,20,262144,400.28,33.30,692.65,1000
Broadcast,3,20,524288,763.11,62.84,1319.38,1000
Broadcast,3,20,1048576,1612.43,147.24,2782.42,1000
Broadcast,5,20,1,1.96,0.20,3.07,1000
Broadcast,5,20,2,1.94,0.19,3.04,1000
Broadcast,5,20,4,1.95,0.19,3.06,1000
Broadcast,5,20,8,1.94,0.20,3.05,1000
Broadcast,5,20,16,1.92,0.19,3.01,1000
Broadcast,5,20,32,2.06,0.22,3.16,1000
Broadcast,5,20,64,2.09,0.21,3.34,1000
Broadcast,5,20,128,2.41,0.41,3.57,1000
Broadcast,5,20,256,2.46,0.42,3.65,1000
Broadcast,5,20,512,2.54,0.42,3.82,1000
Broadcast,5,20,1024,2.93,0.51,4.46,1000
Broadcast,5,20,2048,3.51,0.71,5.68,1000
Broadcast,5,20,4096,4.71,0.99,7.75,1000
Broadcast,5,20,8192,7.09,1.55,11.44,1000
Broadcast,5,20,16384,17.11,5.77,22.50,1000
Broadcast,5,20,32768,26.63,8.02,34.93,1000
Broadcast,5,20,65536,47.08,13.95,59.74,1000
Broadcast,5,20,131072,91.83,26.87,113.87,1000
Broadcast,5,20,262144,173.25,50.38,210.09,1000
Broadcast,5,20,524288,335.57,101.16,402.48,1000
Broadcast,5,20,1048576,744.64,236.05,876.26,1000
Broadcast,1,21,1,1.17,0.06,1.79,1000
Broadcast,1,21,2,1.17,0.06,1.76,1000
Broadcast,1,21,4,1.14,0.06,1.73,1000
Broadcast,1,21,8,1.14,0.06,1.73,1000
Broadcast,1,21,16,1.14,0.06,1.73,1000
Broadcast,1,21,32,1.30,0.07,1.94,1000
Broadcast,1,21,64,1.34,0.07,2.42,1000
Broadcast,1,21,128,2.55,0.12,4.15,1000
Broadcast,1,21,256,2.67,0.14,4.66,1000
Broadcast,1,21,512,2.68,0.17,4.67,1000
Broadcast,1,21,1024,3.80,0.29,6.68,1000
Broadcast,1,21,2048,4.84,0.59,8.61,1000
Broadcast,1,21,4096,7.30,0.86,13.57,1000
Broadcast,1,21,8192,10.78,0.98,20.46,1000
Broadcast,1,21,16384,14.73,3.57,21.57,1000
Broadcast,1,21,32768,27.56,6.69,37.22,1000
Broadcast,1,21,65536,54.27,14.52,68.61,1000
Broadcast,1,21,131072,108.00,33.88,129.82,1000
Broadcast,1,21,262144,216.53,63.99,252.65,1000
Broadcast,1,21,524288,438.79,126.56,507.49,1000
Broadcast,1,21,1048576,838.70,254.35,980.77,1000
Broadcast,2,21,1,1.21,0.32,3.78,1000
Broadcast,2,21,2,1.14,0.26,3.59,1000
Broadcast,2,21,4,1.11,0.26,3.55,1000
Broadcast,2,21,8,1.10,0.24,3.50,1000
Broadcast,2,21,16,1.08,0.24,3.47,1000
Broadcast,2,21,32,1.27,0.21,3.61,1000
Broadcast,2,21,64,1.30,0.21,3.56,1000
Broadcast,2,21,128,1.74,0.31,3.97,1000
Broadcast,2,21,256,1.85,0.34,4.00,1000
Broadcast,2,21,512,1.93,0.35,4.20,1000
Broadcast,2,21,1024,2.42,0.42,4.55,1000
Broadcast,2,21,2048,3.24,0.62,5.75,1000
Broadcast,2,21,4096,4.75,1.01,8.68,1000
Broadcast,2,21,8192,7.57,2.41,13.83,1000
Broadcast,2,21,16384,18.59,7.84,25.49,1000
Broadcast,2,21,32768,29.28,13.37,40.37,1000
Broadcast,2,21,65536,49.85,23.81,65.68,1000
Broadcast,2,21,131072,90.98,44.35,117.82,1000
Broadcast,2,21,262144,173.69,85.47,225.16,1000
Broadcast,2,21,524288,343.64,174.62,441.73,1000
Broadcast,2,21,1048576,755.54,379.10,999.26,1000
Broadcast,3,21,1,3.93,0.19,6.24,1000
Broadcast,3,21,2,3.91,0.19,6.22,1000
Broadcast,3,21,4,3.91,0.19,6.24,1000
Broadcast,3,21,8,3.96,0.19,6.27,1000
Broadcast,3,21,16,3.93,0.19,6.25,1000
Broadcast,3,21,32,4.57,0.19,7.73,1000
Broadcast,3,21,64,4.68,0.19,8.26,1000
Broadcast,3,21,128,5.77,0.22,10.15,1000
Broadcast,3,21,256,5.78,0.22,10.44,1000
Broadcast,3,21,512,6.10,0.23,11.25,1000
Broadcast,3,21,1024,7.04,0.27,13.22,1000
Broadcast,3,21,2048,8.64,0.30,16.99,1000
Broadcast,3,21,4096,12.12,0.45,24.39,1000
Broadcast,3,21,8192,19.18,0.70,38.42,1000
Broadcast,3,21,16384,48.83,3.75,89.64,1000
Broadcast,3,21,32768,72.63,5.84,133.75,1000
Broadcast,3,21,65536,119.02,9.95,215.20,1000
Broadcast,3,21,131072,222.26,17.60,390.79,1000
Broadcast,3,21,262144,414.23,33.54,722.88,1000
Broadcast,3,21,524288,795.67,63.30,1385.18,1000
Broadcast,3,21,1048576,1680.33,146.50,2909.97,1000
Broadcast,5,21,1,1.98,0.20,3.21,1000
Broadcast,5,21,2,1.96,0.20,3.18,1000
Broadcast,5,21,4,1.97,0.21,3.21,1000
Broadcast,5,21,8,1.94,0.20,3.16,1000
Broadcast,5,21,16,1.95,0.20,3.15,1000
Broadcast,5,21,32,2.09,0.24,3.33,1000
Broadcast,5,21,64,2.21,0.26,3.44,1000
Broadcast,5,21,128,2.45,0.40,3.83,1000
Broadcast,5,21,256,2.54,0.42,3.85,1000
Broadcast,5,21,512,2.62,0.42,3.93,1000
Broadcast,5,21,1024,2.99,0.52,4.61,1000
Broadcast,5,21,2048,3.62,0.68,5.92,1000
Broadcast,5,21,4096,4.88,1.00,8.15,1000
Broadcast,5,21,8192,7.35,1.56,12.09,1000
Broadcast,5,21,16384,17.39,6.03,22.94,1000
Broadcast,5,21,32768,26.97,8.32,35.83,1000
Broadcast,5,21,65536,47.17,13.88,62.28,1000
Broadcast,5,21,131072,94.01,26.74,121.03,1000
Broadcast,5,21,262144,180.38,51.26,226.88,1000
Broadcast,5,21,524288,347.01,101.83,435.11,1000
Broadcast,5,21,1048576,784.48,239.47,951.48,1000
Broadcast,1,22,1,1.20,0.06,1.89,1000
Broadcast,1,22,2,1.20,0.07,1.88,1000
Broadcast,1,22,4,1.16,0.06,1.85,1000
Broadcast,1,22,8,1.16,0.06,1.84,1000
Broadcast,1,22,16,1.16,0.06,1.85,1000
Broadcast,1,22,32,1.32,0.06,2.07,1000
Broadcast,1,22,64,1.39,0.06,2.56,1000
Broadcast,1,22,128,2.61,0.13,4.41,1000
Broadcast,1,22,256,2.74,0.13,4.97,1000
Broadcast,1,22,512,2.64,0.16,4.80,1000
Broadcast,1,22,1024,3.92,0.34,7.02,1000
Broadcast,1,22,2048,5.01,0.56,9.03,1000
Broadcast,1,22,4096,7.45,0.84,13.88,1000
Broadcast,1,22,8192,11.32,0.93,21.33,1000
Broadcast,1,22,16384,14.97,3.73,22.18,1000
Broadcast,1,22,32768,26.43,6.01,36.84,1000
Broadcast,1,22,65536,52.48,14.08,68.15,1000
Broadcast,1,22,131072,104.03,41.64,127.86,1000
Broadcast,1,22,262144,210.00,80.44,249.58,1000
Broadcast,1,22,524288,425.98,162.63,501.93,1000
Broadcast,1,22,1048576,731.74,334.16,899.18,1000
Broadcast,2,22,1,1.21,0.25,3.84,1000
Broadcast,2,22,2,1.22,0.25,3.83,1000
Broadcast,2,22,4,1.22,0.25,3.82,1000
Broadcast,2,22,8,1.21,0.25,3.82,1000
Broadcast,2,22,16,1.21,0.24,3.79,1000
Broadcast,2,22,32,1.39,0.21,4.00,1000
Broadcast,2,22,64,1.52,0.22,4.27,1000
Broadcast,2,22,128,1.87,0.30,4.44,1000
Broadcast,2,22,256,1.97,0.29,4.47,1000
Broadcast,2,22,512,2.05,0.33,4.67,1000
Broadcast,2,22,1024,2.54,0.42,5.09,1000
Broadcast,2,22,2048,3.31,0.53,5.89,1000
Broadcast,2,22,4096,4.85,1.03,8.68,1000
Broadcast,2,22,8192,7.65,2.50,13.42,1000
Broadcast,2,22,16384,19.04,7.52,28.92,1000
Broadcast,2,22,32768,29.93,12.48,43.80,1000
Broadcast,2,22,65536,50.25,21.87,74.31,1000
Broadcast,2,22,131072,91.33,41.84,136.28,1000
Broadcast,2,22,262144,174.57,82.77,260.03,1000
Broadcast,2,22,524288,344.75,167.36,508.43,1000
Broadcast,2,22,1048576,762.40,368.87,1161.34,1000
Broadcast,3,22,1,4.13,0.18,6.73,1000
Broadcast,3,22,2,4.11,0.16,6.69,1000
Broadcast,3,22,4,4.11,0.15,6.72,1000
Broadcast,3,22,8,4.06,0.15,6.63,1000
Broadcast,3,22,16,4.06,0.15,6.60,1000
Broadcast,3,22,32,4.79,0.19,8.23,1000
Broadcast,3,22,64,4.94,0.19,8.75,1000
Broadcast,3,22,128,5.83,0.20,10.40,1000
Broadcast,3,22,256,6.03,0.21,10.96,1000
Broadcast,3,22,512,6.31,0.22,11.72,1000
Broadcast,3,22,1024,7.28,0.30,13.82,1000
Broadcast,3,22,2048,9.06,0.29,17.85,1000
Broadcast,3,22,4096,12.70,0.43,25.53,1000
Broadcast,3,22,8192,20.24,0.70,40.27,1000
Broadcast,3,22,16384,50.70,3.74,93.70,1000
Broadcast,3,22,32768,73.55,5.28,137.50,1000
